,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
21163,9219,US,130072,35.0994444444,-98.4386111111,Census,Town,OK,"Fort Cobb, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,382,546,827.0,699,665,687.0,722.0,760,663,667.0,634.0
21177,7445,US,130511,36.1963888889,-96.3605555556,Census,Town,OK,"Westport, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,146.0,265,326,264.0,298.0
21182,11628,US,130049,33.8347222222,-96.3902777778,Census,Town,OK,"Achille, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,500,383.0,356,383,294.0,382.0,0,0,506.0,492.0
21228,14515,US,130132,34.7344071,-98.4776209,Census,Town,OK,"Medicine Park, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,483.0,437,285,373.0,382.0
21338,9918,US,130303,34.9183333333,-95.3105555556,Census,City,OK,"Wilburton, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,2277,2226,1524.0,1925,1939,1772.0,2504.0,2996,3092,2972.0,2843.0
21370,11418,US,130661,35.2972349,-98.9815857,Census,City,OK,"New Cordell, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,1950,1855,2936.0,2776,2920,3589.0,3261.0,3301,2903,2867.0,2915.0
21387,29769,US,130529,34.9330555556,-95.7663888889,Census,City,OK,"McAlester, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,646,11774,10632,11804.0,12401,17878,17419.0,18802.0,17255,16370,17783.0,18383.0
21440,8550,US,130597,35.3897222222,-94.4463888889,Census,Town,OK,"Moffett, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.0,538,380,357.0,312.0,269,219,179.0,128.0
21466,8374,US,130124,34.6030555556,-96.4205555556,Census,City,OK,"Tupelo, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,376,261.0,485.0,542,323,393.0,329.0
21495,11174,US,130397,35.4719444444,-95.5238888889,Census,Town,OK,"Checotah, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,805,1683,2390,2110.0,2126,2638,2614.0,3074.0,3454,3290,3481.0,3335.0
21496,7347,US,130382,35.1058333333,-97.5730555556,Census,Town,OK,"Cole, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,131.0,309,355,473.0,555.0
21528,12426,US,130639,35.9630555556,-95.6616666667,Census,City,OK,"Coweta, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,1187,1318,1274.0,1455,1601,1858.0,2457.0,4554,6159,7139.0,9943.0
21568,6384,US,130379,36.4111111111,-95.1330555556,Census,Town,OK,"Strang, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.0,283,201,176.0,164.0,126,141,465.0,89.0
21587,7784,US,150963,34.9566666667,-94.8533333333,Census,Town,OK,"Fanshawe, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,199.0,416,331,384.0,419.0
21605,8181,US,130317,35.1827777778,-94.4769444444,Census,Town,OK,"Rock Island, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,478,709.0,646.0
21714,8290,US,130429,36.46,-97.1791666667,Census,Town,OK,"Red Rock, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,575,329,375.0,395,253,262.0,233.0,376,321,293.0,283.0
21731,9023,US,130129,34.4813888889,-98.3836111111,Census,Town,OK,"Geronimo, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,186,161,134.0,117,103,199.0,587.0,726,990,959.0,1268.0
21794,10767,US,130276,34.17,-98.0013888889,Census,City,OK,"Waurika, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,2928,3204,2368.0,2458,2327,1933.0,1833.0,2369,2088,2158.0,2064.0
21803,7888,US,130575,35.1475,-96.6697222222,Census,Town,OK,"Bowlegs, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,522,398,371.0,405.0
21857,9193,US,130200,36.4366666667,-97.5819444444,Census,City,OK,"Garber, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,382,1446,1356.0,1086,957,905.0,1101.0,992,959,845.0,822.0
21867,8218,US,130285,36.9241666667,-97.335,Census,Town,OK,"Braman, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,249,339,396,507.0,427,392,336.0,295.0,355,251,244.0,217.0
21998,8320,US,130245,35.1208333333,-95.2386111111,Census,Town,OK,"Kinta, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,393,259.0,221,283,233.0,247.0,303,233,243.0,297.0
22022,10237,US,150960,34.8780555556,-96.4119444444,Census,Town,OK,"Allen, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,645,1377,1438.0,1389,1215,1005.0,974.0,998,972,951.0,932.0
22028,9152,US,130410,35.6627777778,-95.1983333333,Census,Town,OK,"Braggs, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,259,430,400.0,392,374,279.0,325.0,351,308,301.0,259.0
22032,7373,US,130336,35.9541666667,-97.2363888889,Census,Town,OK,"Coyle, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,413,408,421.0,440,360,292.0,303.0,345,289,337.0,325.0
22036,9371,US,130246,35.1502777778,-94.9713888889,Census,Town,OK,"McCurtain, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,526,1062,934.0,870,705,528.0,575.0,549,465,466.0,516.0
