,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
18501,8451,US,137411,44.3127777778,-72.7738888889,Census,Town,VT,"Duxbury, Vermont",0,153,326,440,652,820,895,1000,893,894,912,778,648,631,553.0,854,489,546.0,621.0,877,976,1289.0,1337.0
18511,12866,US,260216,44.4813888889,-72.965,Census,Town,VT,"Jericho, Vermont",381,728,1185,1219,1654,1684,1837,1669,1757,1687,1461,1373,1307,1138,1091.0,1077,1135,1425.0,2343.0,3575,4302,5015.0,5009.0
18536,9578,US,137346,44.5597222222,-72.5972222222,Census,Village,VT,"Morrisville, Vermont",0,0,0,0,0,0,0,0,0,0,0,1262,1445,1707,1822.0,1967,1995,2047.0,2116.0,2074,1984,2009.0,1958.0
18903,18504,US,260212,43.1408333333,-73.08,Census,Town,VT,"Manchester, Vermont",1276,1397,1502,1508,1525,1599,1782,1688,1897,1928,1907,1955,2044,2057,2004.0,2139,2425,2470.0,2919.0,3261,3622,4180.0,4391.0
18963,18885,US,137287,44.4927777778,-73.1086111111,Census,Village,VT,"Essex Junction, Vermont",0,0,0,0,0,0,0,0,0,0,0,1141,1245,1410,1621.0,1901,2741,5340.0,6511.0,7033,8396,8591.0,9271.0
18974,10078,US,137274,44.21,-72.1005555556,Census,Town,VT,"Ryegate, Vermont",187,406,812,994,1119,1222,1606,1098,935,1046,1126,995,1194,1188,1216.0,1105,996,894.0,830.0,1000,1058,1150.0,1174.0
19040,9111,US,137229,44.1086111111,-73.1708333333,Census,Town,VT,"New Haven, Vermont",723,1135,1688,1566,1834,1503,1663,1419,1355,1355,1224,1107,1161,1001,964.0,881,932,922.0,1039.0,1217,1375,1666.0,1727.0
19149,9933,US,137400,43.7686111111,-72.8313888889,Census,Town,VT,"Pittsfield, Vermont",49,164,338,453,505,615,512,493,482,555,468,435,402,343,256.0,259,225,254.0,249.0,396,389,427.0,546.0
19284,10445,US,137383,44.8666666667,-72.4466666667,Census,Town,VT,"Westfield, Vermont",0,16,149,225,353,370,502,618,721,698,763,646,613,490,448.0,354,358,347.0,375.0,418,422,503.0,536.0
19355,7511,US,137237,44.1441666667,-73.235,Census,Town,VT,"Waltham, Vermont",0,247,244,264,301,283,270,263,249,248,255,264,202,204,175.0,184,193,186.0,265.0,394,454,479.0,486.0
19356,17110,US,137418,44.0722222222,-72.7283333333,Census,Town,VT,"Roxbury, Vermont",0,113,361,512,737,784,967,1060,916,938,768,712,618,609,594.0,554,465,364.0,354.0,452,575,576.0,691.0
