,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
18271,11782,US,134913,44.2283333333,-97.3088888889,Census,City,SD,"Oldham, South Dakota",0,0,0,0,0,0,0,0,0,0,0,222,355,364,419.0,386,349,291.0,244.0,222,189,206.0,133.0
18470,12494,US,134898,43.7252777778,-101.983055556,Census,Town,SD,"Interior, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,182,126,179.0,81.0,62,67,77.0,94.0
18474,14511,US,135028,44.8752777778,-98.5177777778,Census,City,SD,"Redfield, South Dakota",0,0,0,0,0,0,0,0,0,0,796,1015,2856,2755,2664.0,2428,2655,2952.0,2943.0,3027,2770,2897.0,2333.0
18535,13720,US,134989,43.9916666667,-102.240833333,Census,Town,SD,"Wall, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,167,224,326.0,500,556,629.0,786.0,770,834,818.0,766.0
18587,10500,US,134979,44.1541666667,-96.4611111111,Census,Town,SD,"Ward, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,72,118,90.0,84,96,74.0,57.0,43,35,41.0,48.0
18751,14762,US,134855,45.2186111111,-96.6336111111,Census,City,SD,"Milbank, South Dakota",0,0,0,0,0,0,0,0,0,0,1207,1426,2015,2215,2389.0,2745,2982,3500.0,3727.0,4120,3879,3640.0,3353.0
18779,12966,US,134930,43.4480555556,-96.8375,Census,City,SD,"Tea, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,134,165,148.0,165,151,188.0,302.0,729,786,1742.0,3806.0
18884,14381,US,134990,44.0686111111,-102.445,Census,Town,SD,"Wasta, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,153,144,196.0,127.0,99,82,75.0,80.0
18904,13440,US,134837,45.445,-99.0302777778,Census,City,SD,"Ipswich, South Dakota",0,0,0,0,0,0,0,0,0,0,539,397,810,909,913.0,1002,1058,1131.0,1187.0,1153,965,943.0,954.0
19012,31351,US,134925,43.3022222222,-96.5908333333,Census,City,SD,"Canton, South Dakota",0,0,0,0,0,0,0,0,0,675,1101,1943,2103,2225,2270.0,2518,2530,2511.0,2665.0,2886,2787,3110.0,3057.0
19112,16073,US,134954,45.0216666667,-102.039444444,Census,City,SD,"Faith, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,575,607.0,522,599,591.0,576.0,576,548,489.0,421.0
19163,11688,US,134850,45.0608333333,-99.51,Census,Town,SD,"Seneca, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,321,264,318.0,243,204,161.0,118.0,103,81,58.0,38.0
19184,13033,US,134811,45.1813888889,-97.6827777778,Census,Town,SD,"Lily, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,175,187,135.0,158,139,119.0,62.0,38,26,21.0,4.0
19232,8379,US,134982,44.037365,-103.114673,Census,CDP,SD,"Green Valley, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,768.0,928.0
19265,11442,US,134999,45.8561111111,-96.9191666667,Census,Town,SD,"New Effington, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,305,337.0,344,367,280.0,258.0,261,219,233.0,256.0
19302,12155,US,134910,44.4869444444,-97.4425,Census,Town,SD,"Erwin, South Dakota",0,0,0,0,0,0,0,0,0,0,0,131,230,257,205.0,182,153,157.0,106.0,66,42,58.0,45.0
19321,11736,US,134748,45.6725,-98.0158333333,Census,Town,SD,"Claremont, South Dakota",0,0,0,0,0,0,0,0,0,0,121,120,294,290,285.0,271,236,247.0,214.0,180,135,130.0,127.0
