,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
20330,19696,US,123645,48.1836111111,-106.635277778,Census,City,MT,"Glasgow, Montana",0,0,0,0,0,0,0,0,0,0,0,0,1158,2059,2216.0,3799,3821,6398.0,4700.0,4455,3572,3253.0,3250.0
20344,17289,US,94372,47.66,-115.13,Census,US County,MT,"Sanders County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,3713,4903,5692.0,6926,6983,6880.0,7093.0,8675,8669,10227.0,11413.0
20840,6237,US,123595,47.4536111111,-104.345,Census,CDP,MT,"Knife River, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,297.0,320.0
21131,9353,US,123368,46.4994444444,-104.793611111,Census,Town,MT,"Ismay, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,344,277.0,176,182,59.0,40.0,31,19,26.0,19.0
21468,12831,US,94361,45.9,-112.66,Census,US County,MT,"Silver Bow County, Montana",0,0,0,0,0,0,0,0,0,0,23744,47635,56848,60313,56969.0,53209,48422,46454.0,41981.0,38092,33941,34606.0,34200.0
21485,11469,US,94422,48.55,-111.03,Census,US County,MT,"Liberty County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,2416,2198.0,2209,2180,2624.0,2359.0,2329,2295,2158.0,2339.0
21616,15240,US,123583,46.79,-105.313333333,Census,Town,MT,"Terry, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,794,779.0,1012,1191,1140.0,870.0,929,659,611.0,605.0
22085,20937,US,123446,46.2363888889,-112.121944444,Census,Town,MT,"Boulder, Montana",0,0,0,0,0,0,0,0,0,214,0,0,0,682,926.0,510,1017,1394.0,1342.0,1441,1316,1300.0,1183.0
22150,30254,US,94415,47.04,-113.93,Census,US County,MT,"Missoula County, Montana",0,0,0,0,0,0,0,0,2554,2537,14427,13964,23596,24041,21782.0,29038,35493,44663.0,58263.0,76016,78687,95802.0,109426.0
22350,11585,US,94425,47.04,-110.26,Census,US County,MT,"Judith Basin County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238.0,3655,3200,3085.0,2667.0,2646,2282,2329.0,2072.0
22407,44991,US,57842,46.5958055556,-112.027030556,Census,City,MT,"Helena, Montana",0,0,0,0,0,0,0,0,3106,3624,13834,10770,12515,12037,11803.0,15056,17581,20227.0,22730.0,23938,24569,25780.0,28190.0
22936,11748,US,124892,47.5333333333,-114.1,Census,City,MT,"Ronan, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,600,537.0,1032,1251,1334.0,1347.0,1530,1547,1812.0,1871.0
22984,10874,US,123365,47.6025,-110.267777778,Census,Town,MT,"Geraldine, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,354,279.0,262,374,364.0,370.0,305,299,284.0,261.0
23012,15062,US,124896,48.8802777778,-115.049444444,Census,Town,MT,"Eureka, Montana",0,0,0,0,0,0,0,0,0,0,0,0,603,1082,860.0,912,929,1229.0,1195.0,1119,1043,1017.0,1037.0
