,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
13784,10462,US,111520,40.8783333333,-88.2688888889,Census,Village,IL,"Cullom, Illinois",0,0,0,0,0,0,0,0,0,0,200,456,579,631,489.0,509,492,555.0,572.0,608,568,563.0,555.0
13810,9114,US,112018,38.5144444444,-88.4358333333,Census,Village,IL,"Cisne, Illinois",0,0,0,0,0,0,0,0,0,185,0,400,373,526,467.0,628,628,615.0,615.0,705,645,673.0,672.0
13844,9977,US,112083,37.7675,-88.9188888889,Census,Village,IL,"Spillertown, Illinois",0,0,0,0,0,0,0,0,0,0,0,348,249,240,157.0,201,196,177.0,305.0,206,249,220.0,203.0
13858,8407,US,111590,38.8875,-89.8438888889,Census,Village,IL,"Hamel, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,362.0,454.0,537,530,570.0,816.0
13877,10206,US,111681,40.3972222222,-88.8797222222,Census,Village,IL,"Downs, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,295,295.0,301,299,497.0,651.0,561,620,776.0,1005.0
13895,16996,US,111168,38.9680555556,-89.1019444444,Census,City,IL,"Vandalia, Illinois",0,0,0,0,0,0,419,1145,1771,2056,2144,2665,2974,3316,4342.0,5288,5471,5537.0,5160.0,5338,6114,6975.0,7042.0
13898,16008,US,1324582,41.95,-87.76,Census,Community area}},IL,"Portage Park, Chicago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64203.0,66357,64736,65925.0,63626.0,57349,56513,65335.0,64124.0
13959,13861,US,111414,40.9075,-90.2827777778,Census,City,IL,"Knoxville, Illinois",0,0,0,0,0,0,798,1567,1883,1600,1728,1857,1818,1708,1867.0,2241,2209,2560.0,2930.0,3432,3243,3183.0,2911.0
13983,58681,US,111476,42.1963888889,-87.9172222222,Census,Village,IL,"Lincolnshire, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,555.0,2531.0,4151,4931,6108.0,7275.0
14000,15980,US,112048,41.2719444444,-88.2183333333,Census,City,IL,"Braidwood, Illinois",0,0,0,0,0,0,0,0,0,5524,4641,3279,1958,1297,1161.0,1354,1485,1944.0,2323.0,3429,3584,5203.0,6191.0
14063,19777,US,96184,39.62,-90.89,Census,US County,IL,"Pike County, Illinois",0,0,0,0,2396,11728,18819,27249,30768,33751,31000,31595,28622,26866,24357.0,25340,22155,20552.0,19185.0,18896,17577,17384.0,16430.0
14083,7581,US,112023,38.3375,-88.6413888889,Census,Village,IL,"Keenes, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,114.0,97.0,123,62,99.0,83.0
14143,17360,US,96240,40.4,-91.17,Census,US County,IL,"Hancock County, Illinois",0,0,0,0,483,9946,14652,29061,35935,35337,31907,32215,30638,28523,26420.0,26297,25790,24574.0,23645.0,23877,21373,20121.0,19104.0
14145,7283,US,1880139,41.78,-87.76,Census,Community area}},IL,"Clearing, Chicago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434.0,6068,10591,18797.0,24527.0,22584,21490,22331.0,23139.0
14148,19883,US,96168,38.47,-89.93,Census,US County,IL,"St. Clair County, Illinois",0,0,0,5253,7078,13631,20180,37694,51068,61806,66571,86685,119870,136520,157775.0,166899,205995,262509.0,285176.0,267531,262852,256082.0,270056.0
14157,10134,US,110830,41.3263888889,-89.68,Census,Village,IL,"Buda, Illinois",0,0,0,0,0,0,0,0,0,778,990,873,887,796,794.0,734,761,732.0,675.0,668,563,592.0,538.0
14182,11055,US,111978,40.3094444444,-87.6069444444,Census,Village,IL,"Alvin, Illinois",0,0,0,0,0,0,0,0,0,165,0,368,319,386,322.0,339,287,281.0,318.0,378,339,316.0,270.0
14214,8617,US,111871,39.8141666667,-89.5669444444,Census,Village,IL,"Clear Lake, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,219.0,228.0,236,193,267.0,229.0
14254,9005,US,111224,39.3430555556,-90.2097222222,Census,City,IL,"Greenfield, Illinois",0,0,0,0,0,0,237,1599,0,985,1131,1085,1161,1149,1038.0,1006,987,1064.0,1179.0,1090,1162,1179.0,1071.0
14255,19370,US,96177,38.05,-89.82,Census,US County,IL,"Randolph County, Illinois",0,0,0,3492,4429,7944,11079,17205,20859,25690,25049,28001,29120,29109,29313.0,33608,31673,29988.0,31379.0,35652,34583,33893.0,33476.0
14291,9481,US,112008,38.2236111111,-89.2133333333,Census,Village,IL,"Du Bois, Illinois",0,0,0,0,0,0,0,0,0,274,304,335,351,443,197.0,280,282,229.0,234.0,241,216,222.0,205.0
14295,8105,US,111441,41.1558333333,-88.6530555556,Census,Village,IL,"Ransom, Illinois",0,0,0,0,0,0,0,0,0,132,338,339,370,402,456.0,419,411,415.0,440.0,456,438,409.0,384.0
14310,8124,US,112070,37.8413888889,-89.1322222222,Census,Village,IL,"Bush, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,565,962,589.0,617,504,459.0,357.0,368,351,257.0,275.0
14321,14830,US,1589301,42.0,-87.92,Census,Community area}},IL,"O'Hare, Chicago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,311.0,6230.0,11073,11214,11940.0,12756.0
14331,10004,US,111667,42.395,-88.3030555556,Census,Village,IL,"Ringwood, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,471.0,836.0
14418,9536,US,112069,41.307515,-88.146143,Census,"dms|display=inline,title}}.",IL,"Wilmington, Will County, Illinois",0,0,0,0,0,0,0,0,1828,1872,1576,1420,1450,1384,1741.0,1921,3354,4210.0,4335.0,4424,4743,5134.0,5724.0
14419,23873,US,111103,41.9838888889,-88.6941666667,Census,City,IL,"Sycamore, Illinois",0,0,0,0,0,0,338,1271,1967,3028,2987,3653,3926,3602,4021.0,4702,5912,6961.0,7843.0,9219,9708,12020.0,17519.0
14454,8972,US,111159,39.1841666667,-88.6530555556,Census,Village,IL,"Shumway, Illinois",0,0,0,0,0,0,0,0,0,130,0,258,291,269,178.0,180,248,212.0,235.0,278,243,217.0,202.0
14489,23913,US,111018,42.0277777778,-87.81,Census,Village,IL,"Niles, Illinois",0,0,0,0,0,0,0,0,0,289,0,514,569,1258,2135.0,2168,3587,20393.0,31432.0,30363,28284,30068.0,29803.0
14495,2900,US,18407692,41.1322222222,-87.9683333333,Census,village,IL,"Limestone, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1598.0
