,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
24847,13505,US,134466,34.3383333333,-79.4330555556,Census,Town,SC,"Latta, South Carolina",0,0,0,0,0,0,0,0,0,0,0,453,1358,1079,1166.0,1334,1602,1901.0,1764.0,1804,1565,1410.0,1379.0
24856,10745,US,134540,32.4863888889,-80.98,Census,Town,SC,"Ridgeland, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,330,418,715.0,1021,1078,1192.0,1165.0,1143,1071,2518.0,4036.0
24857,6883,US,134485,34.2283333333,-79.7325,Census,Town,SC,"Quinby, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,788.0,952,865,842.0,932.0
24959,16840,US,134490,33.4258333333,-79.125,Census,Town,SC,"Pawleys Island, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,176,138.0,103.0
25026,12070,US,134552,34.4713888889,-81.875,Census,City,SC,"Clinton, South Carolina",0,0,0,0,0,0,0,197,0,459,1021,1869,3272,3767,5643.0,5704,7168,7937.0,8138.0,8596,7987,8091.0,8490.0
25090,22521,US,134642,34.7883333333,-82.695,Census,City,SC,"Liberty, South Carolina",0,0,0,0,0,0,0,0,0,149,211,368,1058,1705,2128.0,2240,2291,2657.0,2860.0,3167,3228,3009.0,3269.0
25155,13087,US,134645,34.8019444444,-82.8177777778,Census,Town,SC,"Six Mile, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,134,150.0,152,157,218.0,361.0,470,562,553.0,675.0
25191,23701,US,134432,35.0719444444,-81.6530555556,Census,City,SC,"Gaffney, South Carolina",0,0,0,0,0,0,0,0,0,400,1631,3937,4767,5065,6827.0,7636,8123,10435.0,13253.0,13453,13145,12968.0,12539.0
25262,7965,US,134533,34.0588888889,-78.8911111111,Census,City,SC,"Loris, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,229,600,900.0,1238,1614,1702.0,1741.0,2193,2067,2079.0,2396.0
25459,16211,US,134604,34.6841666667,-82.9558333333,Census,Town,SC,"Seneca, South Carolina",0,0,0,0,0,0,0,0,0,382,0,920,1313,1460,1929.0,2155,3649,5227.0,6027.0,7436,7726,7652.0,8102.0
25608,6944,US,134375,33.0966666667,-81.2077777778,Census,Town,SC,"Ulmer, South Carolina",0,0,0,0,0,0,0,0,0,0,0,150,190,186,199.0,169,139,168.0,109.0,91,90,102.0,88.0
25671,12070,US,91882,32.44,-81.02,Census,US County,SC,"Jasper County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,9868,9988.0,11011,10995,12237.0,11885.0,14504,15487,20678.0,24777.0
