,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
5004,11881,US,260290,45.3186111111,-91.6544444444,Census,City,WI,"Chetek, Wisconsin",0,0,0,0,0,0,0,0,0,0,406,531,829,1154,1076.0,1227,1585,1729.0,1630.0,1931,1953,2180.0,2221.0
5122,10916,US,260629,45.3225,-92.6986111111,Census,Village,WI,"Osceola, Wisconsin",0,0,0,0,0,0,0,0,0,311,384,466,634,674,607.0,642,700,942.0,1152.0,1581,2075,2421.0,2568.0
5162,6993,US,138989,44.7247222222,-92.05,Census,Town,WI,"Eau Galle, Dunn County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,854,797.0,757.0
5181,7194,US,139357,45.0305555556,-89.6722222222,Census,Village,WI,"Maine, Marathon County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,2407.0,2337.0
5229,12163,US,152244,44.9311111111,-89.2097222222,Census,Village,WI,"Birnamwood, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,475,678,651,557.0,556,561,568.0,632.0,688,693,795.0,818.0
5250,20549,US,260661,43.4680555556,-89.7416666667,Census,City,WI,"Baraboo, Wisconsin",0,0,0,0,0,0,255,1360,1528,3266,4605,5751,6324,5538,5545.0,6415,7264,7660.0,7931.0,8081,9203,10711.0,12048.0
5260,17389,US,260617,44.8586111111,-92.625,Census,City,WI,"River Falls, Wisconsin",0,0,0,0,0,0,0,272,741,1499,1783,2008,1991,2273,2363.0,2806,3877,4857.0,7238.0,9019,10610,12560.0,15000.0
5293,5814,US,139255,43.8572222222,-91.1852777778,USA,Town,WI,"Medary, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,2333,1794,1463.0,1461.0
5341,9728,US,139945,42.8877777778,-88.2113888889,Census,Village,WI,"Big Bend, Waukesha County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.0,298,480,797.0,1148.0,1345,1299,1278.0,1290.0
5350,10509,US,260350,43.5777777778,-89.0541666667,Census,Village,WI,"Randolph, Wisconsin",0,0,0,0,0,0,0,0,61,421,405,738,937,1183,1161.0,1146,1350,1507.0,1582.0,1691,1729,1869.0,1811.0
5409,5626,US,139957,42.8658333333,-88.3338888889,Census,Town,WI,"Mukwonago (town), Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,4979,5967,6868.0,7959.0
5481,12037,US,138977,46.5127777778,-91.7002777778,Census,Village,WI,"Lake Nebagamon, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,483,458,367.0,357,340,346.0,523.0,780,900,1015.0,1069.0
5540,18371,US,90980,46.45,-91.91,Census,US County,WI,"Douglas County, Wisconsin",0,0,0,0,0,0,0,812,1122,655,13468,36335,47422,49771,46583.0,47119,46715,45008.0,44657.0,44421,41758,43287.0,44159.0
5545,10884,US,260340,44.9808333333,-90.73,Census,Village,WI,"Withee, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,443,380,380.0,329,421,442.0,480.0,509,503,508.0,487.0
5607,8492,US,260444,42.9808333333,-90.8344444444,Census,Village,WI,"Mount Hope, Wisconsin",0,0,0,0,0,0,0,0,0,75,0,0,0,215,256.0,256,232,218.0,176.0,197,173,186.0,225.0
5617,6133,US,138998,44.8911111111,-91.8444444444,Census,Town,WI,"Red Cedar, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1417,1673.0,2086.0
5745,9127,US,139230,42.6213888889,-87.8713888889,Census,Village and Town,WI,"Somers, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
5793,9809,US,138793,45.0716666667,-91.155,Census,Town,WI,"Arthur, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,756,710.0,759.0
5796,11482,US,90967,44.32,-90.81,Census,US County,WI,"Jackson County, Wisconsin",0,0,0,0,0,0,0,4170,7687,13285,15797,17466,17075,17746,16468.0,16599,16073,15151.0,15325.0,16831,16588,19100.0,20449.0
5853,12330,US,90939,43.38,-90.43,Census,US County,WI,"Richland County, Wisconsin",0,0,0,0,0,0,903,9732,15731,18174,19121,19483,18809,19823,19525.0,20381,19245,17684.0,17079.0,17476,17521,17924.0,18021.0
5894,10258,US,139113,42.7486111111,-89.5919444444,Census,Village,WI,"Monticello, Green County, Wisconsin",0,0,0,0,0,0,0,0,0,156,407,559,671,677,644.0,716,792,789.0,870.0,1021,1140,1146.0,1217.0
5962,5801,US,139028,44.8369444444,-91.0063888889,Census,Town,WI,"Wilson, Eau Claire County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,513.0,516,477,420.0,485.0
6105,12736,US,90943,44.48,-89.5,Census,US County,WI,"Portage County, Wisconsin",0,0,0,0,0,1623,1250,7507,10634,17731,24798,29483,30945,33649,33827.0,35800,34858,36964.0,47541.0,57420,61405,67182.0,70019.0
