,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
16042,16928,US,260010,41.2372222222,-74.0011111111,Census,Town,NY,"Stony Point, New York",0,0,0,0,0,0,0,0,3205,3308,4641,4161,3651,3211,3458.0,4898,5485,8739.0,12704.0,12838,12814,14244.0,15059.0
16104,10297,US,126341,42.7477777778,-76.1386111111,Census,Town,NY,"Preble, New York",0,0,0,1257,1435,1325,1219,1274,1150,1138,885,857,757,678,642.0,729,808,991.0,1601.0,1637,1577,1582.0,1393.0
16137,9283,US,260066,42.1077777778,-77.2322222222,Census,Village,NY,"Addison (village), New York",0,0,0,0,0,0,0,0,0,1596,2166,2080,2004,1699,1538.0,1617,1920,2185.0,2104.0,2028,1842,1797.0,1763.0
16146,8598,US,259825,43.0372222222,-75.0719444444,Census,Village,NY,"Frankfort (village), New York",0,0,0,0,0,0,0,0,1083,1085,2291,2664,3303,4198,4203.0,3859,3844,3872.0,3305.0,2995,2693,2537.0,2598.0
16147,13980,US,126199,43.0138888889,-76.6972222222,Census,Town,NY,"Montezuma, New York",0,0,0,0,0,0,0,1439,1292,1294,1047,991,941,669,690.0,746,769,743.0,857.0,1125,1280,1431.0,1277.0
16156,13239,US,127499,43.7355555556,-73.5211111111,Census,Town,NY,"Hague, New York",0,0,0,514,721,610,717,708,637,807,682,1042,1043,1028,741.0,739,761,771.0,910.0,766,699,854.0,699.0
16159,21214,US,126877,43.0544444444,-76.0791666667,Census,Town,NY,"DeWitt, New York",0,0,0,0,0,2802,3302,3043,3105,3975,4560,5435,7422,10279,9536.0,10836,15329,22740.0,29198.0,26868,25148,24937.0,25838.0
16163,7538,US,260013,43.0166666667,-74.0338888889,Census,Village,NY,"Galway (village), New York",0,0,0,0,0,0,0,0,0,187,177,177,112,94,119.0,161,188,309.0,270.0,245,151,214.0,200.0
16181,12155,US,259643,42.3505555556,-76.0027777778,Census,Town,NY,"Lisle, New York",0,0,0,3083,4393,1560,1680,1791,2525,2399,1962,1710,1429,1219,1299.0,1397,1534,1587.0,1917.0,2039,2486,2707.0,2751.0
16196,11239,US,496715,43.2975,-78.7044444444,Census,Town,NY,"Newfane, New York",0,0,0,0,1448,2372,3271,3363,3097,3462,3170,3248,4060,3515,4225.0,4635,5801,8523.0,9459.0,9268,8996,9657.0,9666.0
16201,12356,US,260020,42.7911111111,-73.6797222222,Census,Village,NY,"Waterford (village), New York",0,0,0,0,0,0,0,0,3071,1822,0,3146,3245,2637,2921.0,2903,2968,2915.0,2879.0,2405,2370,2204.0,1990.0
16202,10908,US,126255,42.1325,-79.1322222222,Census,Town,NY,"Poland, Chautauqua County, New York",0,0,0,0,0,1087,1174,1794,1418,1539,1608,1613,1447,1398,1598.0,1625,1949,2036.0,2318.0,2639,2604,2467.0,2356.0
16215,10028,US,126142,42.0811111111,-75.4794444444,Census,Town,NY,"Sanford, New York",0,0,0,0,931,1173,2508,3061,3249,3495,3265,3514,2980,2681,2538.0,2502,2416,2489.0,2528.0,2635,2576,2477.0,2407.0
16216,9677,US,127192,44.7622222222,-75.1269444444,Census,Town,NY,"Madrid, New York",0,0,0,1930,3459,4511,4856,1978,2071,2145,1969,1668,1457,1399,1388.0,1383,1551,1623.0,1635.0,1852,1568,1828.0,1735.0
16225,9112,US,259970,43.2477777778,-76.0,Census,Town,NY,"Constantia (town), New York",0,0,0,767,1193,1476,2495,3413,3437,3124,2691,2259,2023,1789,1405.0,1538,1947,2730.0,3547.0,4312,4868,5141.0,4973.0
16267,10194,US,126524,43.2963888889,-75.0794444444,Census,Town,NY,"Russia, New York",0,0,0,1685,2458,2298,2349,2389,2220,2177,2145,2025,1772,1433,1347.0,1281,1420,1761.0,2160.0,2405,2294,2487.0,2587.0
16277,8487,US,127191,44.4666666667,-75.5819444444,Census,Town,NY,"Macomb, New York",0,0,0,0,0,0,1197,1816,1673,1731,1415,1374,1168,1055,953.0,891,848,881.0,813.0,816,790,846.0,906.0
