"West Union","Doddridge County","West Virginia",832,825,806,830,1090,1141,1186,1341,1020,984,1270,779,623,312,356,0,0,0,0
"Wheeling","Ohio County","West Virginia",27790,28486,31419,34882,43070,48188,53400,58891,61099,61659,56208,41641,38878,34522,30737,19280,14083,11435,7885
"White Hall","Marion County","West Virginia",660,648,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"White Sulphur Springs","Greenbrier County","West Virginia",2441,2444,595,2779,3371,2869,2676,2643,2093,1484,837,338,0,0,0,0,0,0,0
"Whitesville","Boone County","West Virginia",483,514,520,486,689,781,774,1017,942,0,0,0,0,0,0,0,0,0,0
"Williamson","Mingo County","West Virginia",3051,3191,3414,4154,5219,5831,6746,8624,8366,9410,6819,3561,0,0,0,0,0,0,0
"Williamstown","Wood County","West Virginia",2936,2908,2996,2774,3095,2743,2632,2001,1687,1657,1793,1139,0,376,198,282,209,0,0
"Windsor Heights","Brooke County","West Virginia",407,423,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Winfield","Putnam County","West Virginia",2333,2301,1858,1164,329,328,318,346,318,294,253,291,338,302,305,0,0,0,0
"Womelsdorf","Randolph County","West Virginia",246,250,247,277,306,234,354,407,417,373,833,665,0,0,0,0,0,0,0
"Worthington","Marion County","West Virginia",160,158,170,233,329,288,361,544,507,405,381,292,0,0,87,127,120,0,0
