"Dumont","Traverse County","Minnesota",95,100,122,126,173,204,226,223,238,186,210,188,236,0,0,0,0,0
"Dundas","Rice County","Minnesota",1446,1367,547,473,422,460,488,469,456,377,373,357,493,554,589,0,0,0
"Dundee","Nobles County","Minnesota",70,68,102,107,129,138,148,179,222,192,215,175,217,0,0,0,0,0
"Dunnell","Martin County","Minnesota",163,167,197,187,216,237,260,242,239,237,247,170,0,0,0,0,0,0
"Eagan","Dakota County","Minnesota",66084,64206,63557,47409,20700,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eagle Bend","Todd County","Minnesota",513,535,595,524,593,557,611,691,682,575,600,551,547,306,0,0,0,0
"Eagle Lake","Blue Earth County","Minnesota",2688,2422,1787,1703,1470,839,506,310,269,222,231,231,0,0,0,0,0,0
"East Bethel","Anoka County","Minnesota",11642,11626,10941,8050,6626,2586,1408,0,0,0,0,0,0,0,0,0,0,0
"East Grand Forks","Polk County","Minnesota",8651,8601,7501,8658,8537,7607,6998,5049,3511,2922,2490,2533,2077,795,0,0,0,0
"East Gull Lake","Cass County","Minnesota",1003,1004,978,687,586,440,311,238,125,0,0,0,0,0,0,0,0,0
"Easton","Faribault County","Minnesota",195,199,214,229,283,352,411,379,332,297,326,262,318,180,68,0,0,0
"Echo","Yellow Medicine County","Minnesota",270,278,278,304,334,356,459,490,477,403,482,430,334,0,0,0,0,0
"Eden Prairie","Hennepin County","Minnesota",63228,60797,54901,39311,16263,6938,0,0,0,0,0,0,0,0,0,0,0,0
"Eden Valley","Meeker County","Minnesota",1033,1042,866,732,763,776,793,792,716,612,665,740,604,327,0,0,0,0
"Edgerton","Pipestone County","Minnesota",1143,1189,1033,1106,1123,1119,1019,961,815,627,657,381,450,178,86,0,0,0
"Edina","Hennepin County","Minnesota",49596,47941,47425,46070,46073,44046,28501,9744,5855,3138,1833,1191,749,531,0,0,0,0
"Effie","Itasca County","Minnesota",124,123,91,130,141,165,195,202,0,0,0,0,0,0,0,0,0,0
"Eitzen","Houston County","Minnesota",242,243,229,221,226,208,181,151,0,0,0,0,0,0,0,0,0,0
"Elba","Winona County","Minnesota",156,152,214,220,198,158,152,147,159,152,172,151,198,0,98,0,0,0
"Elbow Lake","Grant County","Minnesota",1156,1176,1275,1186,1358,1484,1521,1398,1150,903,867,776,625,267,0,0,0,0
"Elgin","Wabasha County","Minnesota",1064,1089,826,733,667,580,521,438,468,466,501,324,344,0,144,0,0,0
"Elizabeth","Otter Tail County","Minnesota",173,173,172,152,195,188,168,168,176,164,204,169,186,135,128,0,0,0
"Elko New Market*","Scott County","Minnesota",4665,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk River","Sherburne County","Minnesota",23746,22974,16447,11143,6785,2252,1763,1399,1245,1026,983,859,831,679,635,0,0,0
"Elkton","Mower County","Minnesota",142,141,149,142,139,134,147,141,117,91,102,86,0,0,0,0,0,0
