"Vancouver","Clark County","Washington",169294,161791,143560,46380,42834,41859,32464,41664,18788,15766,12637,9300,3126,3545,1722,0
"Waitsburg","Walla Walla County","Washington",1196,1217,1212,990,1035,953,1010,1015,936,869,1174,1237,1011,817,248,0
"Walla Walla","Walla Walla County","Washington",31910,31731,29686,26478,25618,23619,24536,24102,18109,15976,15503,19364,10049,4709,3588,1394
"Wapato","Yakima County","Washington",5051,4997,4582,3795,3307,2841,3137,3185,1483,1222,1128,400,0,0,0,0
"Warden","Grant County","Washington",2749,2692,2544,1639,1479,1254,949,322,78,100,173,0,0,0,0,0
"Washougal","Clark County","Washington",14999,14095,8595,4764,3834,3388,2672,1577,1267,1206,765,456,0,0,0,0
"Washtucna","Adams County","Washington",204,208,260,231,266,316,331,316,285,261,359,300,0,0,0,0
"Waterville","Douglas County","Washington",1161,1138,1163,995,908,919,1013,1013,939,856,1198,950,482,293,0,0
"Waverly","Spokane County","Washington",107,106,121,37,99,48,108,120,131,151,234,318,0,0,0,0
"Wenatchee","Chelan County","Washington",33261,31925,27856,21756,17257,16912,16726,13072,11620,11627,6324,4050,451,0,0,0
"West Richland","Benton County","Washington",13351,11811,8385,3962,2938,1107,1347,0,0,0,0,0,0,0,0,0
"Westport","Grays Harbor County","Washington",2018,2099,2137,1892,1954,1364,976,731,443,272,114,0,0,0,0,0
"White Salmon","Klickitat County","Washington",2314,2224,2193,1861,1853,1585,1590,1353,985,798,619,682,0,0,0,0
"Wilbur","Lincoln County","Washington",846,884,914,863,1122,1074,1138,1043,1011,737,870,757,595,410,0,0
"Wilkeson","Pierce County","Washington",486,477,395,366,316,317,412,386,369,448,803,899,0,0,104,0
"Wilson Creek","Grant County","Washington",212,205,227,148,222,184,252,337,210,216,300,405,0,0,0,0
"Winlock","Lewis County","Washington",1308,1339,1166,1027,1052,890,808,878,861,864,832,1140,655,0,0,0
"Winthrop","Okanogan County","Washington",412,394,349,302,413,371,359,396,365,270,0,0,0,0,0,0
"Woodinville","King County","Washington",11372,10938,9194,0,0,0,0,0,0,0,0,0,0,0,0,0
"Woodland","Cowlitz County","Washington",5708,5509,3780,2500,2341,1622,1336,1292,980,1094,521,384,0,0,0,0
"Woodway","Snohomish County","Washington",1351,1307,936,914,832,879,713,0,0,0,0,0,0,0,0,0
"Yacolt","Clark County","Washington",1657,1566,1055,600,544,488,375,411,297,295,520,435,0,0,0,0
"Yakima","Yakima County","Washington",93357,91067,71845,54827,49826,45588,43284,38486,27221,22101,18539,14082,3154,1535,0,0
"Yarrow Point","King County","Washington",1063,1001,1008,962,1064,1101,766,0,0,0,0,0,0,0,0,0
"Yelm","Thurston County","Washington",8223,6848,3289,1337,1294,628,479,470,378,384,0,0,0,0,0,0
"Zillah","Yakima County","Washington",3118,2964,2198,1911,1599,1138,1059,911,803,728,647,0,0,0,0,0
