"Lagrange","Lagrange County","Indiana",2691,2625,2919,2382,2164,2053,1990,1892,1814,1640,1610,1772,1703,1784,1367,1038,650,0,0,0
"Lake Station","Lake County","Indiana",12175,12572,13948,13899,15087,9858,9309,5635,3401,2409,813,484,0,0,170,0,0,0,0,0
"Lakeville","St. Joseph County","Indiana",785,786,567,655,629,712,757,736,567,522,333,227,0,0,0,0,0,0,0,0
"Lanesville","Harrison County","Indiana",565,564,614,512,570,586,346,314,267,273,269,290,324,277,280,157,0,0,0,0
"La Paz","Marshall County","Indiana",559,561,489,562,651,604,545,512,429,375,274,263,0,0,84,0,0,0,0,0
"Lapel","Madison County","Indiana",2051,2068,1855,1742,1881,1796,1772,1389,1146,1140,1079,1045,869,0,0,0,0,0,0,0
"Larwill","Whitley County","Indiana",283,283,282,219,286,324,994,316,319,252,264,0,0,0,506,0,0,0,0,0
"Laurel","Franklin County","Indiana",507,512,579,544,819,753,848,680,533,516,515,503,600,0,670,741,670,0,0,0
"Lawrence","Marion County","Indiana",47550,46001,38915,26763,25591,16353,10103,1951,1087,840,0,0,0,0,253,0,0,0,0,0
"Leavenworth","Crawford County","Indiana",234,238,353,320,356,330,387,358,394,418,611,690,655,792,716,567,0,0,0,0
"Lebanon","Boone County","Indiana",15836,15792,14222,12059,11456,9766,9523,7631,6529,6445,6257,5474,4465,3682,2625,1572,892,0,0,0
