"Cicero","Cook County","Illinois",84354,83891,85616,67436,61232,67058,69130,67544,64712,66602,44995,14557,16310,10204,5182,1545,1272,0,0
"Cisco","Piatt County","Illinois",256,261,264,282,333,358,398,334,357,353,345,379,369,0,173,0,0,0,0
"Cisne","Wayne County","Illinois",663,672,673,645,705,615,615,628,628,467,526,373,400,0,185,0,0,0,0
"Cissna Park","Iroquois County","Illinois",816,846,811,805,825,773,803,660,582,588,670,652,623,0,0,0,0,0,0
"Claremont","Richland County","Illinois",175,176,212,256,255,269,223,249,205,179,186,186,226,212,163,120,121,0,0
"Clarendon Hills","DuPage County","Illinois",8658,8427,7610,6994,6870,6750,5885,2437,1281,933,0,0,0,0,69,0,0,0,0
"Clay City","Clay County","Illinois",937,959,1000,929,1038,1049,1144,1103,1136,707,648,837,907,0,612,594,0,0,0
"Clayton","Adams County","Illinois",697,709,904,726,889,727,774,866,1028,965,1038,940,996,1033,941,0,0,0,0
"Clear Lake","Sangamon County","Illinois",229,229,267,193,236,228,219,0,0,0,0,0,0,0,0,0,0,0,0
"Cleveland","Henry County","Illinois",186,188,253,283,338,267,251,204,127,0,0,0,0,99,303,0,0,0,0
"Clifton","Iroquois County","Illinois",1420,1468,1317,1347,1390,1339,1018,734,580,589,638,634,652,474,474,0,0,0,0
"Clinton","De Witt County","Illinois",7078,7225,7485,7437,8014,7581,7355,5945,6331,5920,5898,5165,4452,2598,2709,1800,1362,367,0
"Coal City","Grundy County","Illinois",5521,5587,4797,3907,3028,3040,2852,2220,1852,1637,1744,2667,2607,1672,0,0,0,0,0
"Coal Valley","Rock Island County","Illinois",3743,3743,3606,2683,3800,3088,435,363,243,306,184,190,259,207,311,0,0,0,0
"Coalton","Montgomery County","Illinois",296,304,307,359,406,304,352,402,459,611,991,0,0,0,0,0,0,0,0
"Coatsburg","Adams County","Illinois",146,147,226,201,258,188,178,194,189,199,185,262,321,308,218,192,0,0,0
"Cobden","Union County","Illinois",1144,1157,1116,1090,1210,1114,918,1104,1098,1036,944,988,1034,994,800,0,0,0,0
"Coffeen","Montgomery County","Illinois",668,685,709,736,842,641,502,627,704,703,945,980,963,518,0,0,0,0,0
"Colchester","McDonough County","Illinois",1354,1401,1493,1645,1729,1747,1495,1551,1426,1342,1387,1445,1635,1643,1067,0,0,0,0
"Coleta","Whiteside County","Illinois",159,164,155,154,219,208,197,184,184,160,174,0,0,0,163,0,0,0,0
"Colfax","McLean County","Illinois",1055,1061,989,854,920,935,894,819,821,803,976,965,1153,0,105,0,0,0,0
"Collinsville","Madison County","Illinois",24883,25579,24707,22446,19475,18224,14217,11862,9767,9235,9753,7478,4021,3498,2887,0,0,0,0
"Colona","Henry County","Illinois",5099,5099,5173,2237,2172,1293,491,319,264,244,211,217,0,0,0,0,0,0,0
"Colp","Williamson County","Illinois",224,225,224,235,278,271,201,253,323,1250,584,0,0,0,0,0,0,0,0
"Columbia","Monroe County","Illinois",10121,9707,7922,5524,4269,4188,3174,2179,1871,1791,1592,2076,1197,1267,1308,1246,1080,378,0
"Columbus","Adams County","Illinois",99,99,112,88,92,131,109,83,100,116,141,134,196,201,235,0,0,0,0
"Compton","Lee County","Illinois",289,303,347,343,376,399,366,321,300,277,283,387,428,234,300,0,0,0,0
"Concord","Morgan County","Illinois",165,167,176,172,205,207,210,278,257,280,318,0,0,0,149,0,0,0,0
"Congerville","Woodford County","Illinois",492,474,466,397,373,266,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cooksville","McLean County","Illinois",185,182,213,211,259,241,221,256,269,324,297,332,0,0,0,0,0,0,0
"Cordova","Rock Island County","Illinois",665,672,633,638,697,589,502,475,364,271,271,324,414,443,447,0,0,0,0
"Cornell","Livingston County","Illinois",455,467,511,556,603,532,524,458,478,455,528,536,521,437,437,0,0,0,0
"Cortland","DeKalb County","Illinois",4341,4270,2066,963,1019,541,461,398,230,262,238,207,261,313,953,0,0,0,0
"Coulterville","Randolph County","Illinois",918,945,1230,984,1118,1186,1022,1160,1284,1337,1407,949,650,598,590,0,0,0,0
"Country Club Hills","Cook County","Illinois",16865,16541,16169,15431,14676,6920,3421,0,0,0,0,0,0,0,0,0,0,0,0
"Countryside","Cook County","Illinois",6023,5895,5991,5716,6242,2864,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cowden","Shelby County","Illinois",593,629,612,599,623,537,575,619,709,616,711,711,751,702,350,0,0,0,0
"Crainville","Williamson County","Illinois",1364,1254,992,1019,910,549,421,433,381,413,557,446,290,0,0,0,0,0,0
"Creal Springs","Williamson County","Illinois",533,543,702,791,845,830,784,864,950,766,1002,936,940,539,0,0,0,0,0
"Crescent City","Iroquois County","Illinois",602,615,631,541,641,597,409,324,332,304,310,341,371,0,207,0,0,0,0
"Crest Hill","Will County","Illinois",20771,20837,13329,10643,9252,7460,5887,0,0,0,0,0,0,0,0,0,0,0,0
"Creston","Ogle County","Illinois",657,662,543,535,527,595,454,362,284,315,327,323,381,329,364,0,0,0,0
"Crestwood","Cook County","Illinois",11029,10950,11251,10823,10852,5770,1213,739,458,0,0,0,0,0,0,0,0,0,0
"Crete","Will County","Illinois",8227,8259,7346,6773,5417,4656,3463,2298,1772,1429,945,840,700,642,539,0,0,0,0
"Creve Coeur","Tazewell County","Illinois",5367,5451,5448,5938,6851,6440,6684,5499,3535,350,0,0,0,0,0,0,0,0,0
"Crossville","White County","Illinois",727,745,782,805,944,860,874,866,666,508,558,574,523,0,162,0,0,0,0
"Crystal Lake","McHenry County","Illinois",40493,40743,38000,24512,18590,14541,8314,4832,3917,3732,2249,1242,950,781,546,0,0,0,0
"Cuba","Fulton County","Illinois",1239,1294,1418,1440,1648,1581,1380,1482,1620,1479,1484,2019,1198,1114,656,568,348,0,0
"Cullom","Livingston County","Illinois",538,555,563,568,608,572,555,492,509,489,631,579,456,200,0,0,0,0,0
"Curran","Sangamon County","Illinois",212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cutler","Perry County","Illinois",424,441,543,523,495,508,445,520,590,521,363,324,0,0,76,0,0,0,0
"Cypress","Johnson County","Illinois",236,234,271,275,271,261,264,357,407,377,438,311,0,0,0,0,0,0,0
"Dahlgren","Hamilton County","Illinois",512,525,514,512,508,487,480,609,595,625,693,654,452,301,205,0,0,0,0
"Dakota","Stephenson County","Illinois",486,506,499,549,571,440,363,318,268,249,248,227,269,283,257,0,0,0,0
"Dallas City","Hancock/Henderson County","Illinois",910,945,1055,1037,1408,1284,1276,1275,1149,1114,1140,1288,970,747,829,78,0,0,0
"Dalton City","Moultrie County","Illinois",528,544,581,573,574,427,386,384,354,403,446,400,388,334,280,0,0,0,0
"Dalzell","Bureau County","Illinois",688,717,717,587,824,579,496,543,496,577,903,949,0,0,0,0,0,0,0
"Damiansville","Clinton County","Illinois",493,491,368,379,396,0,0,0,0,0,0,0,0,0,96,0,0,0,0
"Dana","La Salle County","Illinois",155,159,171,165,243,173,240,246,253,253,251,254,310,221,156,0,0,0,0
"Danforth","Iroquois County","Illinois",581,604,587,457,554,404,394,385,362,369,398,410,407,0,0,0,0,0,0
"Danvers","McLean County","Illinois",1147,1154,1183,981,921,854,783,762,705,601,616,593,507,506,460,356,0,0,0
"Danville","Vermilion County","Illinois",32243,33027,33904,33828,38985,42570,41856,37864,36919,36765,33776,27871,16354,11491,7733,4751,1632,736,503
"Darien","DuPage County","Illinois",22315,22086,22860,18341,14956,7789,0,0,0,0,0,0,0,0,0,0,0,0,0
"Davis","Stephenson County","Illinois",653,677,662,541,560,525,434,348,317,311,337,352,398,455,539,0,0,0,0
"Davis Junction","Ogle County","Illinois",2293,2373,491,246,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dawson","Sangamon County","Illinois",500,509,466,536,532,427,393,374,396,394,602,620,574,0,0,0,0,0,0
"De Land","Piatt County","Illinois",427,446,475,458,509,418,422,416,487,474,542,503,411,0,0,0,0,0,0
"De Pue","Bureau County","Illinois",1760,1838,1842,1729,1873,1919,1920,2163,2296,2200,2428,1339,488,455,323,0,0,0,0
"De Soto","Jackson County","Illinois",1585,1590,1653,1500,1589,966,723,646,656,673,703,644,560,376,0,0,0,0,0
"De Witt","De Witt County","Illinois",181,184,188,122,232,199,245,216,247,217,263,220,253,265,293,0,0,0,0
"Decatur","Macon County","Illinois",74010,76122,81860,83885,93939,90397,78004,66269,59305,57510,43818,31140,20754,16841,9547,7161,3839,0,0
"Deer Creek","Tazewell County","Illinois",694,704,605,630,688,647,583,501,469,290,344,332,298,125,0,0,0,0,0
"Deer Grove","Whiteside County","Illinois",47,48,48,44,77,66,86,72,98,0,0,0,0,0,0,0,0,0,0
"Deer Park","Lake County","Illinois",3245,3200,3102,2887,1368,726,476,0,0,0,0,0,0,0,0,0,0,0,0
"Deerfield","Lake County","Illinois",18385,18225,18420,17327,17432,18876,11786,3288,2283,1852,610,476,0,0,0,0,0,0,0
"DeKalb","DeKalb County","Illinois",44054,43862,39018,34925,33157,32949,18486,11708,9146,8545,7871,8102,5904,2579,1598,0,0,0,0
"Delavan","Tazewell County","Illinois",1663,1689,1825,1642,1973,1844,1377,1248,1181,1084,1191,1175,1304,1176,1340,0,0,0,0
"Des Plaines","Cook County","Illinois",58947,58364,58720,53223,53568,57239,34886,14994,9518,8798,3451,2348,1666,986,818,0,0,0,0
"Detroit","Pike County","Illinois",81,83,93,126,156,124,126,126,140,144,129,127,149,161,168,160,0,0,0
"Diamond","Grundy County","Illinois",2501,2527,1393,1077,1170,452,250,107,80,92,85,255,672,0,424,0,0,0,0
"Dieterich","Effingham County","Illinois",608,617,591,568,633,532,591,500,477,488,522,493,382,0,0,0,0,0,0
"Divernon","Sangamon County","Illinois",1163,1172,1201,1178,1081,1010,997,1013,1033,1170,2382,1519,0,0,0,0,0,0,0
"Dix","Jefferson County","Illinois",459,461,494,456,319,167,181,190,246,189,216,233,229,186,153,0,0,0,0
"Dixmoor","Cook County","Illinois",3622,3644,3934,3647,4175,4735,3076,1327,1022,944,0,0,0,0,0,0,0,0,0
"Dixon","Lee County","Illinois",15285,15733,15941,15144,15710,18147,19565,11523,10671,9908,8191,7216,7917,5161,3658,4055,2218,0,0
"Dolton","Cook County","Illinois",23307,23153,25614,23930,24766,25990,18746,5558,3068,2923,2076,1869,1229,1110,448,0,0,0,0
"Dongola","Union County","Illinois",714,726,806,728,886,825,757,704,638,635,660,702,681,733,599,0,0,0,0
"Donnellson","Montgomery/Bond County","Illinois",205,210,243,167,256,311,292,336,356,452,403,405,268,0,0,0,0,0,0
"Donovan","Iroquois County","Illinois",300,304,351,361,301,343,320,327,381,375,410,346,0,0,176,0,0,0,0
"Dorchester","Macoupin County","Illinois",147,151,142,145,155,170,161,162,185,144,179,102,0,104,69,0,0,0,0
"Dover","Bureau County","Illinois",163,168,172,163,213,176,171,191,155,155,165,181,247,220,239,304,362,103,0
"Dowell","Jackson County","Illinois",396,408,441,465,480,423,453,616,704,832,422,0,0,0,0,0,0,0,0
"Downers Grove","DuPage County","Illinois",49715,47833,48724,46858,42259,32544,21154,11886,9526,8977,8543,2601,2103,960,586,0,0,0,0
"Downs","McLean County","Illinois",997,1005,776,620,561,651,497,299,301,295,295,0,0,0,0,0,0,0,0
"Du Bois","Washington County","Illinois",200,205,222,216,241,234,229,282,280,197,443,351,335,304,274,0,0,0,0
"Du Quoin","Perry County","Illinois",5908,6109,6448,6697,6594,6691,6558,7147,7515,7593,7285,5454,4353,4052,2807,0,0,0,0
"Dunfermline","Fulton County","Illinois",291,300,262,259,313,282,284,292,0,0,0,0,0,0,0,0,0,0,0
"Dunlap","Peoria County","Illinois",1389,1386,926,851,824,656,564,0,0,0,0,0,0,0,146,0,0,0,0
"Dupo","St. Clair County","Illinois",3969,4138,3933,3164,3039,2842,2937,2239,2073,2082,1393,433,0,0,0,0,0,0,0
"Durand","Winnebago County","Illinois",1418,1443,1081,1100,1073,972,797,679,592,554,549,527,571,489,530,0,0,0,0
"Dwight","Livingston County","Illinois",4119,4260,4363,4230,4146,3841,3086,2843,2499,2534,2255,2156,2015,1354,1295,1044,295,0,0
"Eagarville","Macoupin County","Illinois",124,127,128,127,148,116,149,187,251,483,378,0,0,0,0,0,0,0,0
"Earlville","La Salle County","Illinois",1646,1701,1778,1435,1382,1410,1420,1217,1103,1028,1012,1059,1122,1058,963,0,0,0,0
"East Alton","Madison County","Illinois",6215,6301,6830,7063,7096,7309,7630,7290,4680,4502,1669,584,454,0,0,0,0,0,0
"East Brooklyn","Grundy County","Illinois",105,106,123,80,84,72,68,65,68,79,204,446,0,0,0,0,0,0,0
"East Cape Girardeau","Alexander County","Illinois",347,385,437,451,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"East Carondelet","St. Clair County","Illinois",481,499,267,630,628,542,463,401,416,378,311,212,222,404,386,0,0,0,0
"East Dubuque","Jo Daviess County","Illinois",1671,1704,1995,1914,2194,2408,2082,1697,1475,1395,1163,1253,1146,1069,1037,0,0,0,0
"East Dundee","Kane County","Illinois",3198,2860,2955,2721,2618,2920,2221,1466,1306,1341,1303,1405,1417,1150,849,0,0,0,0
"East Galesburg","Knox County","Illinois",806,812,839,813,928,706,660,651,605,587,566,753,663,0,0,0,0,0,0
"East Gillespie","Macoupin County","Illinois",271,270,234,205,197,187,208,224,278,0,0,0,0,0,0,0,0,0,0
"East Hazel Crest","Cook County","Illinois",1552,1543,1607,1570,1362,1885,1457,1066,754,686,394,0,0,0,0,0,0,0,0
"East Moline","Rock Island County","Illinois",21175,21302,20333,20147,20907,20956,16732,13913,12359,10107,8675,2665,0,0,0,0,0,0,0
"East Peoria","Tazewell County","Illinois",23375,23402,22638,21378,22385,18671,12310,8698,6806,5027,2214,1493,899,392,0,0,0,0,0
"East St. Louis","St. Clair County","Illinois",26672,27006,31542,40944,55200,70169,81712,82295,75609,74347,66767,58547,29655,15169,9185,5644,0,0,0
"Easton","Mason County","Illinois",306,321,373,351,392,386,361,371,442,403,456,407,335,0,0,0,0,0,0
"Eddyville","Pope County","Illinois",97,101,153,151,143,127,125,106,144,115,173,145,162,212,114,0,0,0,0
"Edgewood","Effingham County","Illinois",429,440,527,502,574,495,515,515,467,492,438,419,412,255,252,0,0,0,0
"Edinburg","Christian County","Illinois",1056,1078,1135,982,1231,1153,1003,921,919,799,823,918,1071,806,551,0,0,0,0
"Edwardsville","Madison County","Illinois",24758,24293,21491,14579,12480,11070,9996,8776,8008,6235,5336,5014,4157,3561,2887,2193,0,677,0
"Effingham","Effingham County","Illinois",12577,12328,12384,11851,11270,9458,8172,6892,6180,4978,4024,3898,3774,3260,3065,2383,0,0,0
"El Dara","Pike County","Illinois",76,78,89,94,87,82,98,137,158,149,165,195,249,241,307,0,0,0,0
"El Paso","Woodford County","Illinois",2804,2810,2695,2499,2676,2291,1964,1818,1621,1578,1638,1470,1441,1353,1390,1564,890,0,0
"Elburn","Kane County","Illinois",5682,5602,2756,1275,1224,1122,960,792,624,548,571,613,606,584,0,0,0,0,0
"Eldorado","Saline County","Illinois",4076,4122,4534,4536,5198,3876,3573,4500,4891,4482,5004,3366,1445,0,0,0,0,0,0
"Eldred","Greene County","Illinois",196,201,211,254,286,292,302,298,340,282,298,241,0,0,0,0,0,0,0
"Elgin","Cook/Kane County","Illinois",111117,108188,94487,77010,63668,55691,49447,44223,38333,35929,27454,25976,22433,17823,8787,5441,2797,0,0
"Elizabeth","Jo Daviess County","Illinois",752,761,682,641,772,707,729,723,694,651,687,703,659,495,507,0,0,0,0
"Elizabethtown","Hardin County","Illinois",295,299,348,427,478,436,524,583,622,488,1055,633,668,652,484,0,0,0,0
"Elk Grove Village","Cook County","Illinois",33379,33127,34727,33429,28679,20346,6608,0,0,0,0,0,0,0,0,0,0,0,0
"Elkhart","Logan County","Illinois",398,405,443,475,493,435,418,420,436,448,457,418,553,414,393,378,118,0,0
"Elkville","Jackson County","Illinois",910,928,1001,958,973,850,743,934,951,1133,990,732,465,145,0,0,0,0,0
"Elliott","Ford County","Illinois",284,295,341,309,370,365,343,337,332,301,344,371,0,0,172,0,0,0,0
"Ellis Grove","Randolph County","Illinois",356,363,381,353,296,277,218,258,290,226,269,252,280,0,0,0,0,0,0
"Ellisville","Fulton County","Illinois",93,96,87,116,168,137,140,157,216,164,244,218,219,255,260,0,0,0,0
"Ellsworth","McLean County","Illinois",195,195,271,224,244,259,224,199,255,261,0,0,0,0,168,0,0,0,0
"Elmhurst","DuPage County","Illinois",45751,44121,42762,42029,44276,46392,36991,21273,15458,14055,4594,2360,1728,1050,723,329,0,0,0
"Elmwood","Peoria County","Illinois",2100,2097,1945,1841,2117,2014,1882,1613,1348,1166,1242,1390,1582,1548,1504,1476,1182,0,0
"Elmwood Park","Cook County","Illinois",24954,24883,25405,23206,24016,26160,23866,18801,13689,11270,1380,0,0,0,0,0,0,0,0
"Elsah","Jersey County","Illinois",667,673,635,851,990,928,218,520,175,137,167,267,220,271,250,0,0,0,0
"Elvaston","Hancock County","Illinois",161,165,152,198,231,238,232,238,226,210,204,250,308,307,294,0,0,0,0
"Elwood","Will County","Illinois",2267,2279,1620,951,814,794,746,420,248,257,212,211,244,243,312,0,0,0,0
"Emden","Logan County","Illinois",477,485,515,459,527,552,502,406,396,401,462,411,330,0,143,0,0,0,0
"Emington","Livingston County","Illinois",114,117,120,135,119,101,133,150,160,151,175,190,206,129,0,0,0,0,0
"Energy","Williamson County","Illinois",1145,1146,1175,1106,1138,812,507,503,458,554,792,385,0,0,0,0,0,0,0
"Enfield","White County","Illinois",581,596,625,683,890,764,791,906,875,744,929,927,971,870,717,0,0,0,0
"Equality","Gallatin County","Illinois",560,595,721,748,831,732,665,830,971,830,1332,1180,898,622,500,356,369,0,0
"Erie","Whiteside County","Illinois",1547,1602,1589,1572,1725,1566,1215,1180,1052,888,957,804,768,535,537,0,0,0,0
"Essex","Kankakee County","Illinois",778,802,554,482,463,364,328,284,211,207,278,342,385,266,0,0,0,0,0
"Eureka","Woodford County","Illinois",5373,5295,4871,4435,4306,3028,2538,2367,1714,1534,1559,1525,1661,1481,1185,1233,604,0,0
"Evanston","Cook County","Illinois",75658,74486,74239,73233,73706,80113,79283,73641,65389,63338,37234,24978,19259,9000,4400,0,0,0,0
"Evansville","Randolph County","Illinois",682,701,724,844,863,838,846,821,693,543,575,562,663,407,321,0,0,0,0
"Evergreen Park","Cook County","Illinois",19935,19852,20821,20874,22260,25921,24178,10531,3313,1594,705,424,445,0,0,0,0,0,0
"Ewing","Franklin County","Illinois",303,307,310,264,321,220,250,330,339,342,341,317,419,290,170,0,0,0,0
"Exeter","Scott County","Illinois",64,65,70,59,73,76,77,107,126,89,167,201,233,244,291,0,0,0,0
"Fairbury","Livingston County","Illinois",3678,3757,3968,3643,3544,3359,2937,2433,2300,2310,2532,2505,2187,2324,2140,1493,269,0,0
"Fairfield","Wayne County","Illinois",5080,5154,5421,5439,5944,5897,6362,5576,4008,3280,2754,2479,2338,1881,1391,719,508,195,0
"Fairmont City","St. Clair County","Illinois",2529,2635,2436,2140,2313,2769,2688,2284,1905,1827,1056,0,0,0,0,0,0,0,0
"Fairmount","Vermilion County","Illinois",623,642,640,678,851,785,725,618,775,741,870,847,928,649,503,0,0,0,0
"Fairview","Fulton County","Illinois",497,522,493,510,594,601,544,568,528,522,572,482,501,492,394,0,0,0,0
"Fairview Heights","St. Clair County","Illinois",16901,17078,15034,14351,12111,10050,0,0,0,0,0,0,0,0,0,0,0,0,0
"Farina","Fayette County","Illinois",510,518,558,575,594,634,692,787,804,694,701,774,693,618,318,232,0,0,0
"Farmer City","De Witt County","Illinois",2005,2037,2055,2114,2252,2217,1838,1752,1833,1621,1678,1603,1664,1367,1289,537,0,0,0
"Farmersville","Montgomery County","Illinois",706,724,768,698,686,495,495,485,558,553,513,533,315,0,0,0,0,0,0
"Farmington","Fulton County","Illinois",2356,2448,2601,2535,3118,2959,2831,2651,2225,2269,2631,2421,1729,1375,1111,0,0,0,0
"Fayetteville","St. Clair County","Illinois",346,366,384,371,385,379,294,245,181,148,174,228,282,312,348,0,0,0,0
"Ferris","Hancock County","Illinois",152,156,168,177,202,200,208,226,272,250,297,299,269,305,182,0,0,0,0
"Fidelity","Jersey County","Illinois",110,114,105,66,98,132,125,157,146,138,155,211,222,0,236,0,0,0,0
"Fieldon","Jersey County","Illinois",230,239,271,277,299,257,239,250,217,232,248,227,259,292,298,0,0,0,0
"Fillmore","Montgomery County","Illinois",322,330,362,326,350,397,360,384,458,421,511,499,500,0,0,0,0,0,0
"Findlay","Shelby County","Illinois",664,683,723,787,868,809,759,680,688,682,882,827,479,0,0,0,0,0,0
"Fisher","Champaign County","Illinois",1960,1881,1647,1526,1572,1525,1155,894,754,709,747,850,614,0,188,0,0,0,0
"Fithian","Vermilion County","Illinois",473,485,506,512,540,562,495,414,423,461,482,386,309,0,165,0,0,0,0
"Flanagan","Livingston County","Illinois",1086,1110,1083,987,978,976,841,672,663,631,637,590,509,384,0,0,0,0,0
"Flat Rock","Crawford County","Illinois",325,331,415,421,493,504,497,558,585,584,745,840,315,151,140,0,0,0,0
"Flora","Clay County","Illinois",4977,5070,5086,5054,5379,5283,5331,5255,5474,4393,3558,2704,2311,1695,1494,1339,456,0,0
"Florence","Pike County","Illinois",37,38,71,45,59,65,99,107,139,105,0,0,0,0,0,0,0,0,0
"Flossmoor","Cook County","Illinois",9522,9464,9301,8651,8423,7846,4624,1804,1270,808,0,0,0,0,0,0,0,0,0
"Foosland","Champaign County","Illinois",102,101,90,132,153,172,150,0,0,0,0,0,0,0,0,0,0,0,0
"Ford Heights","Cook County","Illinois",2785,2763,3456,4259,5347,5000,3270,1548,0,0,0,0,0,0,0,0,0,0,0
"Forest City","Mason County","Illinois",235,246,287,321,298,301,249,278,240,269,314,306,309,0,182,0,0,0,0
"Forest Park","Cook County","Illinois",14196,14167,15688,14918,15177,15472,14452,14969,14840,14555,10768,6594,4085,0,923,0,0,0,0
"Forest View","Cook County","Illinois",697,698,778,743,764,927,1042,291,208,125,0,0,0,0,0,0,0,0,0
"Forrest","Livingston County","Illinois",1193,1220,1225,1124,1246,1219,1220,1040,947,915,965,967,952,1021,357,0,0,0,0
"Forreston","Ogle County","Illinois",1393,1446,1469,1361,1384,1227,1153,1048,992,908,884,870,1047,1118,1108,0,0,0,0
"Forsyth","Macon County","Illinois",3592,3490,2434,1275,1029,585,424,0,0,0,0,0,0,0,152,0,0,0,0
"Fox Lake","Lake County","Illinois",10578,10579,9178,7478,6831,4511,3700,2238,110,880,467,400,0,0,0,0,0,0,0
"Fox River Grove","McHenry County","Illinois",4704,4854,4862,3551,2515,2245,1866,1313,693,641,193,0,0,0,0,0,0,0,0
"Frankfort","Will County","Illinois",18446,17782,10391,7180,4357,2325,1135,685,568,590,497,273,250,431,332,0,0,0,0
"Franklin","Morgan County","Illinois",598,610,586,634,645,565,500,438,515,528,611,696,687,578,316,0,0,0,0
"Franklin Grove","Lee County","Illinois",977,1021,1052,968,965,968,773,741,645,625,589,572,681,736,730,757,0,0,0
"Franklin Park","Cook County","Illinois",18404,18333,19434,18485,17507,20348,18322,8899,3007,2425,914,683,483,0,0,0,0,0,0
"Freeburg","St. Clair County","Illinois",4280,4354,3872,3115,2989,2495,1908,1661,1507,1434,1594,1397,1214,848,1038,920,560,0,0
"Freeman Spur","Williamson County","Illinois",290,287,273,290,377,363,406,451,258,288,325,0,0,0,0,0,0,0,0
"Freeport","Stephenson County","Illinois",24851,25638,26443,25840,26266,27736,26628,22467,22366,22045,19669,17567,13258,10189,8516,7889,5376,1436,491
"Fulton","Whiteside County","Illinois",3360,3481,3881,3698,3936,3630,3387,2706,2585,2656,2445,2174,2685,2099,1733,1875,1512,0,0
"Fults","Monroe County","Illinois",26,26,28,45,78,101,90,120,88,0,0,0,0,0,0,0,0,0,0
"Galatia","Saline County","Illinois",921,933,1013,983,1042,792,830,933,986,933,863,745,642,519,674,0,0,0,0
"Galena","Jo Daviess County","Illinois",3327,3429,3460,3647,3876,3930,4410,4648,4126,3878,4742,4835,5005,5635,6451,7019,8196,6004,
"Galesburg","Knox County","Illinois",31659,32195,33706,33530,35305,36290,37243,31425,28876,28830,23834,22089,18607,15264,11437,10158,4953,323,0
"Galva","Henry County","Illinois",2528,2589,2758,2742,3185,3061,3060,2886,2812,2875,2974,2498,2682,2409,2148,2160,1005,0,0
"Gardner","Grundy County","Illinois",1443,1463,1406,1237,1322,1212,1041,981,864,869,937,946,1036,1094,786,940,0,0,0
"Garrett","Douglas County","Illinois",162,162,198,169,205,224,249,213,252,236,270,290,0,0,0,0,0,0,0
"Gays","Moultrie County","Illinois",277,281,259,237,290,269,263,261,261,306,274,322,0,99,0,0,0,0,0
"Geneseo","Henry County","Illinois",6537,6586,6480,5990,6373,5840,5169,4325,3824,3406,3375,3199,3356,3182,3518,3042,1794,0,0
"Geneva","Kane County","Illinois",21742,21495,19515,12617,9881,9049,7646,5139,4101,4607,3327,3006,2446,1692,1239,0,997,0,0
"Genoa","DeKalb County","Illinois",5223,5193,4169,3083,3276,3003,2330,1690,1290,1168,1228,1257,1140,634,449,0,0,0,0
"Georgetown","Vermilion County","Illinois",3386,3474,3628,3678,4220,3984,3544,3294,3235,3407,3061,2307,988,662,741,0,0,0,0
"German Valley","Stephenson County","Illinois",456,463,481,480,414,206,224,206,180,191,187,144,0,0,0,0,0,0,0
"Germantown","Clinton County","Illinois",1288,1269,1118,1167,1191,1108,983,811,796,776,766,711,655,537,493,0,0,0,0
"Germantown Hills","Woodford County","Illinois",3510,3438,2111,1195,524,278,237,0,0,0,0,0,0,0,188,0,0,0,0
"Gibson City","Ford County","Illinois",3395,3407,3373,3396,3498,3454,3453,3029,2401,2163,2234,2086,2054,1803,1260,0,0,0,0
"Gifford","Champaign County","Illinois",999,975,815,845,848,814,609,0,0,0,0,0,0,0,124,0,0,0,0
"Gilberts","Kane County","Illinois",7556,6879,1279,987,405,336,238,183,170,130,152,268,222,0,0,0,0,0,0
"Gillespie","Macoupin County","Illinois",3209,3319,3412,3645,3740,3457,3569,4105,4440,5111,4063,2241,873,948,432,0,0,0,0
"Gilman","Iroquois County","Illinois",1765,1814,1793,1816,1913,1786,1704,1602,1554,1620,1448,1305,1441,1112,1299,0,0,0,0
"Girard","Macoupin County","Illinois",2042,2103,2245,2164,2246,1881,1734,1740,1741,1760,2387,1891,1661,1524,1024,0,0,0,0
"Gladstone","Henderson County","Illinois",273,281,284,270,354,344,356,340,367,274,450,385,433,0,0,0,0,0,0
"Glasford","Peoria County","Illinois",1011,1022,1076,1115,1201,1066,1012,922,782,671,645,625,409,268,154,0,0,0,0
"Glasgow","Scott County","Illinois",138,141,170,163,171,148,166,158,222,222,235,215,235,187,249,0,0,0,0
"Glen Carbon","Madison County","Illinois",12947,12934,10425,7731,5197,1897,1241,1176,1091,1340,1323,1220,1348,0,0,0,0,0,0
"Glen Ellyn","DuPage County","Illinois",27763,27450,26999,24944,23691,21909,15972,9524,8055,7680,2851,1763,793,473,0,0,0,0,0
"Glencoe","Cook County","Illinois",8923,8723,8762,8499,9200,10542,10472,6980,6825,6295,3381,1899,1020,569,387,0,0,0,0
"Glendale Heights","DuPage County","Illinois",34530,34208,31765,27973,23251,11406,173,0,0,0,0,0,0,0,0,0,0,0,0
"Glenview","Cook County","Illinois",46767,44692,41847,37093,32060,24880,18132,6142,2500,1886,760,652,0,0,0,0,0,0,0
"Glenwood","Cook County","Illinois",9036,8969,9000,9289,10538,7416,882,762,643,603,738,581,0,0,0,0,0,0,0
"Godfrey","Madison County","Illinois",17782,17982,16286,0,0,0,0,0,0,0,0,0,0,228,85,0,0,0,0
"Godley","Will County","Illinois",670,601,594,322,373,242,97,102,85,60,83,194,329,296,0,0,0,0,0
