"Bronte","Coke County","Texas",974,999,1076,962,983,925,999,1020,754,671,529,635,0,0,0,0,0,0
"Brookshire","Waller County","Texas",4946,4702,3450,2922,2175,1683,1339,1015,0,0,0,0,0,0,0,0,0,0
"Brookside","Brazoria County","Texas",1569,1523,1960,1470,1453,1507,560,0,0,0,0,0,0,0,0,0,0,0
"Browndell","Jasper County","Texas",197,197,219,192,228,243,0,0,0,0,0,0,0,0,0,0,0,0
"Brownfield","Terry County","Texas",9719,9657,9488,9560,10387,9647,10286,6161,4009,1907,0,0,0,0,0,0,0,0
"Brownsboro","Henderson County","Texas",1065,1039,796,545,582,474,507,518,640,0,0,0,0,0,0,0,0,0
"Brownsville","Cameron County","Texas",183046,175023,139722,98962,84997,52522,48040,36066,22083,22021,11791,10517,6305,6134,4938,4905,2734,2734
"Brownwood","Brown County","Texas",18972,19288,18813,18387,19396,17368,16974,20181,13398,12789,8223,6967,3965,2176,725,0,0,0
"Bruceville-Eddy","McLennan County","Texas",1498,1475,1490,1075,1038,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bryan","Brazos County","Texas",80913,76201,65660,55002,44337,33719,27542,18102,11842,7814,6307,4132,3589,2979,0,0,0,0
"Bryson","Jack County","Texas",528,539,528,520,579,455,545,588,806,641,0,0,0,0,0,0,0,0
"Buckholts","Milam County","Texas",504,515,387,335,388,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buda","Hays County","Texas",11461,7295,2404,1795,597,498,451,483,0,0,0,0,0,0,0,0,0,0
"Buffalo","Leon County","Texas",1864,1856,1804,1555,1507,1242,1108,970,737,470,510,0,0,0,190,0,0,0
"Buffalo Gap","Taylor County","Texas",468,464,463,499,387,320,316,0,0,0,0,0,0,0,0,0,0,0
"Buffalo Springs","? County","Texas",454,453,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bullard","Cherokee/Smith County","Texas",2735,2463,1150,890,681,573,364,317,0,0,0,0,0,0,0,0,0,0
"Bulverde","? County","Texas",4847,4630,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bunker Hill","Harris County","Texas",3914,3633,3654,3391,3750,3977,2216,0,0,0,0,0,0,0,0,0,0,0
"Burkburnett","Wichita County","Texas",11142,10811,10927,10145,10668,9230,7621,4555,2814,3281,5300,0,0,0,0,0,0,0
"Burke","Angelina County","Texas",732,737,315,314,322,188,0,0,0,0,0,0,0,0,0,0,0,0
"Burleson","Johnson/Tarrant County","Texas",41818,36690,20976,16113,11734,7713,2345,791,573,591,241,0,0,0,0,0,0,0
"Burnet","Burnet County","Texas",6138,5987,4735,3423,3410,2864,2214,2394,1945,1055,966,981,1003,1454,490,280,0,0
"Burton","Washington County","Texas",302,300,359,311,325,0,0,0,0,0,0,0,0,384,125,0,0,0
"Byers","Clay County","Texas",478,496,517,510,556,553,497,542,427,0,0,0,0,0,0,0,0,0
"Bynum","Hill County","Texas",197,199,225,192,232,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cactus","Moore County","Texas",3179,3179,2538,1529,898,644,0,0,0,0,0,0,0,0,0,0,0,0
"Caddo Mills","Hunt County","Texas",1432,1338,1149,1068,1060,935,732,509,390,0,0,0,0,0,0,0,0,0
"Caldwell","Burleson County","Texas",4217,4104,3449,3181,2953,2308,2204,2109,2165,1724,1689,1476,1585,1250,301,0,0,0
"Callisburg","Cooke County","Texas",357,353,365,344,281,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calvert","Robertson County","Texas",1147,1192,1426,1536,1732,2072,2073,2548,2366,2103,2099,2579,3322,2632,2280,0,0,0
"Cameron","Milam County","Texas",5398,5552,5634,5580,5721,5546,5640,5052,5040,4565,4298,3263,3341,1608,441,0,0,0
"Campbell","Hunt County","Texas",649,638,822,683,549,0,0,0,428,416,583,0,0,0,0,0,0,0
"Camp Wood","Real County","Texas",713,706,734,595,728,660,879,785,778,0,0,0,0,0,0,0,0,0
"Canadian","Hemphill County","Texas",2947,2649,2233,2417,3491,2292,2239,2700,2151,2008,2187,1648,0,0,0,0,0,0
"Caney City","Henderson County","Texas",217,217,236,170,312,117,0,0,0,0,0,0,0,0,0,0,0,0
"Canton","Van Zandt County","Texas",3578,3581,3292,2949,2845,2283,1114,881,715,704,583,0,0,421,331,183,0,0
"Canyon","Randall County","Texas",14432,13303,12875,11365,10724,8333,5864,4364,2622,2821,1618,1400,0,0,0,0,0,0
"Carbon","Eastland County","Texas",266,272,224,255,281,264,309,444,459,463,741,479,0,0,0,0,0,0
