"Cary","Wake County","North Carolina",155227,135234,94536,43858,21763,7686,3356,1446,1141,909,645,383,333,423,316,0,0,0,0,0,0,0,0
"Casar","Cleveland County","North Carolina",295,297,308,328,346,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Castalia","Nash County","North Carolina",264,268,340,261,358,265,267,421,341,292,263,219,163,159,133,0,0,0,0,0,0,0,0
"Caswell Beach","Brunswick County","North Carolina",416,398,370,175,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catawba","Catawba County","North Carolina",615,603,698,467,509,565,504,506,402,340,250,222,169,196,142,0,0,0,0,0,0,0,0
"Cedar Point","Carteret County","North Carolina",1305,1279,929,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cedar Rock","Caldwell County","North Carolina",295,300,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centerville","Franklin County","North Carolina",91,89,99,115,135,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cerro Gordo","Columbus County","North Carolina",203,207,244,227,295,322,306,265,379,325,262,323,123,129,90,0,0,0,0,0,0,0,0
"Chadbourn","Columbus County","North Carolina",1801,1856,2129,2005,1975,2213,2323,2103,1576,1311,1121,1242,243,156,0,0,0,0,0,0,0,0,0
"Chapel Hill","Orange County","North Carolina",59376,57233,48715,38719,32421,26199,12573,9177,3654,2699,1483,1149,1099,1017,831,0,0,0,0,0,0,0,0
"Charlotte","Mecklenburg County","North Carolina",809958,731424,540828,395934,315474,241420,201564,134042,100899,82675,46338,34014,18091,11557,7094,4473,2265,1065,0,0,0,0,0
"Cherryville","Gaston County","North Carolina",5906,5760,5361,4756,4844,5258,3607,3492,3225,2756,1884,1153,1008,0,0,0,0,0,0,0,0,0,0
"Chimney Rock Village","Rutherford County","North Carolina",109,113,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"China Grove","Rowan County","North Carolina",4172,3563,3616,2732,2081,1788,1500,1491,1567,1258,1027,852,887,174,26,0,0,0,0,0,0,0,0
"Chocowinity","Beaufort County","North Carolina",818,820,733,624,644,566,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Claremont","Catawba County","North Carolina",1360,1352,1038,980,880,788,728,669,467,368,435,297,160,0,0,0,0,0,0,0,0,0,0
"Clarkton","Bladen County","North Carolina",822,837,705,739,664,662,662,589,484,458,368,276,0,0,0,0,0,0,0,0,0,0,0
"Clayton","Johnston County","North Carolina",18445,16116,6973,4756,4091,3103,2656,2229,1711,1533,1423,1441,754,478,352,0,0,0,0,0,0,0,0
"Clemmons","Forsyth County","North Carolina",19522,18627,13827,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cleveland","Rowan County","North Carolina",870,871,808,696,595,614,594,580,506,435,366,426,198,0,0,0,0,0,0,0,0,0,0
"Clinton","Sampson County","North Carolina",8787,8639,8600,8204,7552,7157,7461,4414,3557,2712,2110,1101,958,839,620,204,209,0,0,0,0,0,0
"Clyde","Haywood County","North Carolina",1235,1223,1324,1041,1008,814,680,598,516,458,363,344,244,90,0,0,0,0,0,0,0,0,0
"Coats","Harnett County","North Carolina",2376,2112,1845,1493,1385,1051,1049,1047,827,562,526,169,0,0,0,0,0,0,0,0,0,0,0
"Cofield","Hertford County","North Carolina",402,413,347,407,465,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colerain","Bertie County","North Carolina",193,204,221,139,284,373,340,367,307,229,215,169,0,0,94,0,0,0,0,0,0,0,0
"Columbia","Tyrrell County","North Carolina",843,891,819,836,758,902,1099,1161,1090,864,738,848,382,209,166,0,0,0,0,0,0,0,0
"Columbus","Polk County","North Carolina",992,999,992,812,727,731,725,486,390,340,168,122,334,0,71,0,0,0,0,0,0,0,0
"Como","Hertford County","North Carolina",90,91,78,71,89,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Concord","Cabarrus County","North Carolina",85560,79066,55977,27347,16942,18464,17799,16486,15572,11820,9903,8715,7910,4339,1264,878,0,0,0,0,0,0,33
"Conetoe","Edgecombe County","North Carolina",284,294,365,292,215,160,147,172,194,196,160,158,132,88,0,0,0,0,0,0,0,0,0
"Connelly Springs","Burke County","North Carolina",1635,1669,1814,1349,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0
"Conover","Catawba County","North Carolina",8215,8165,6604,5465,4245,3355,2281,1164,1195,973,681,421,413,337,150,0,0,0,0,0,0,0,0
"Conway","Northampton County","North Carolina",778,836,734,759,678,694,662,618,449,400,294,0,0,0,0,0,0,0,0,0,0,0,0
"Cooleemee","Davie County","North Carolina",965,960,905,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cornelius","Mecklenburg County","North Carolina",27481,24866,11969,2581,1460,1296,1444,1548,1195,1230,1141,833,0,0,0,0,0,0,0,0,0,0,0
"Cove City","Craven County","North Carolina",401,399,433,497,500,485,551,465,371,194,258,308,0,0,0,0,0,0,0,0,0,0,0
"Cramerton","Gaston County","North Carolina",4279,4165,2976,2371,1869,2142,3123,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Creedmoor","Granville County","North Carolina",4373,4124,2232,1504,1641,1405,862,852,640,388,392,324,0,0,0,0,0,0,0,0,0,0,0
"Creswell","Washington County","North Carolina",265,276,278,361,426,633,402,425,459,350,393,329,224,202,145,0,0,0,0,0,0,0,0
"Crossnore","Avery County","North Carolina",202,192,242,271,297,264,277,240,266,181,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dallas","Gaston County","North Carolina",4570,4488,3402,3012,3340,4059,3270,2454,1704,1489,1397,1065,514,441,417,299,0,0,0,0,0,0,0
"Danbury","Stokes County","North Carolina",187,189,108,119,140,152,175,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
"Davidson","Mecklenburg County","North Carolina",11981,10944,7139,4046,3241,2931,2573,2423,1550,1445,1156,1056,904,481,391,0,0,0,0,0,0,0,0
"Denton","Davidson County","North Carolina",1651,1636,1450,1292,949,1017,852,766,677,540,559,320,0,0,0,0,0,0,0,0,0,0,0
"Dillsboro","Jackson County","North Carolina",237,232,205,95,179,215,140,198,290,284,228,277,279,0,0,0,0,0,0,0,0,0,0
"Dobbins Heights","Richmond County","North Carolina",845,866,936,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dobson","Surry County","North Carolina",1577,1586,1457,1195,1222,933,684,609,520,446,368,360,327,0,0,0,0,0,0,0,0,0,0
"Dortches","Nash County","North Carolina",932,935,809,840,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dover","Craven County","North Carolina",403,401,443,451,600,585,651,638,623,621,670,737,0,0,0,0,0,0,0,0,0,0,0
"Drexel","Burke County","North Carolina",1866,1858,1938,1746,1392,1431,1146,988,681,781,392,0,0,0,0,0,0,0,0,0,0,0,0
"Dublin","Bladen County","North Carolina",335,338,250,246,477,283,366,243,325,189,99,0,0,0,0,0,0,0,0,0,0,0,0
"Duck","Dare County","North Carolina",378,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dunn","Harnett County","North Carolina",9710,9263,9196,8336,8962,8302,7566,6316,5256,4558,2805,1823,1072,419,0,0,0,0,0,0,0,0,0
"Durham","Durham County","North Carolina",251893,228330,187035,136611,101149,95438,78302,71311,60195,52037,21719,18241,6679,5485,2041,0,0,0,0,0,0,0,0
"Earl","Cleveland County","North Carolina",258,260,234,230,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"East Arcadia","Bladen County","North Carolina",480,487,524,468,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"East Bend","Yadkin County","North Carolina",602,612,659,619,602,485,446,475,494,470,508,522,444,0,0,0,0,0,0,0,0,0,0
"East Laurinburg","Scotland County","North Carolina",290,300,295,302,536,487,695,745,890,813,541,577,0,0,0,0,0,0,0,0,0,0,0
"East Spencer","Rowan County","North Carolina",1545,1534,1755,2055,2150,2217,2171,2444,2181,2098,2239,1729,0,0,0,0,0,0,0,0,0,0,0
"Eastover","Cumberland County","North Carolina",3687,3628,1376,1243,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eden","Rockingham County","North Carolina",15407,15527,15908,15238,15672,15871,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edenton","Chowan County","North Carolina",4915,5004,5394,5268,5357,4956,4458,4468,3835,3563,2777,2789,3046,2205,1382,1243,1504,1607,0,0,1561,0,1302
"Elizabeth City","Pasquotank County","North Carolina",18047,18683,17188,14292,14004,14381,14062,12685,11564,10037,8925,8412,6348,3251,2315,930,0,0,0,0,0,0,0
"Elizabethtown","Bladen County","North Carolina",3608,3583,3698,3704,3551,1418,1625,1611,1123,765,335,117,144,0,212,62,0,0,0,0,0,0,0
"Elk Park","Avery County","North Carolina",445,452,459,486,535,503,460,545,467,488,452,377,498,313,0,0,0,0,0,0,0,0,0
"Elkin","Surry County","North Carolina",4001,4001,4109,3790,2858,2899,2868,2842,2734,2357,1195,886,860,288,137,0,0,0,0,0,0,0,0
"Ellenboro","Rutherford County","North Carolina",858,873,479,514,560,465,492,537,471,431,333,293,172,0,0,0,0,0,0,0,0,0,0
"Ellerbe","Richmond County","North Carolina",1012,1054,1021,1132,1129,913,843,773,693,615,473,0,0,0,0,0,0,0,0,0,0,0,0
"Elm City","Wilson County","North Carolina",1345,1298,1165,1624,1561,1201,729,839,946,905,725,590,560,482,313,0,0,0,0,0,0,0,0
"Elon","Alamance County","North Carolina",9630,9419,6738,4394,2873,2150,1284,1109,494,373,425,200,638,0,0,0,0,0,0,0,0,0,0
"Emerald Isle","Carteret County","North Carolina",3717,3655,3488,2434,865,122,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enfield","Halifax County","North Carolina",2448,2532,2347,3082,2995,3272,2978,2361,2208,2234,1648,1167,361,568,504,0,0,0,0,0,0,0,0
"Erwin","Harnett County","North Carolina",4614,4405,4537,4061,2828,2852,3183,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eureka","Wayne County","North Carolina",200,197,244,282,303,263,246,192,194,198,187,162,123,0,0,0,0,0,0,0,0,0,0
"Everetts","Martin County","North Carolina",159,164,179,143,213,198,225,244,265,270,230,146,127,0,0,0,0,0,0,0,0,0,0
"Fair Bluff","Columbus County","North Carolina",920,951,1181,1068,1095,1039,1030,1056,970,806,397,441,328,243,218,0,0,0,0,0,0,0,0
"Fairmont","Robeson County","North Carolina",2700,2663,2604,2489,2658,2827,2286,2319,1993,1314,1000,730,432,0,0,0,0,0,0,0,0,0,0
"Fairview","Buncombe County","North Carolina",3612,3324,2495,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Faison","Duplin County","North Carolina",992,961,744,701,636,598,666,768,751,589,477,519,308,256,0,0,0,0,0,0,0,0,0
"Faith","Rowan County","North Carolina",808,807,695,553,552,506,494,490,449,431,348,352,0,0,0,0,0,0,0,0,0,0,0
"Falcon","Cumberland County","North Carolina",269,258,328,216,339,357,235,245,206,279,200,0,0,0,0,0,0,0,0,0,0,0,0
"Falkland","Pitt County","North Carolina",98,96,112,108,118,130,140,174,188,187,198,132,139,61,0,0,0,0,0,0,0,0,0
"Fallston","Cleveland County","North Carolina",602,607,603,498,614,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Farmville","Pitt County","North Carolina",4771,4654,4302,4392,4707,4424,3997,2942,2980,2056,1780,816,262,140,111,0,0,0,0,0,0,0,0
"Fayetteville","Cumberland County","North Carolina",203948,200564,121015,75695,59507,53510,47106,34715,17428,13049,8877,7045,4670,4222,3485,4660,4790,4646,4285,2868,3532,0,1656
"Flat Rock","Surry County","North Carolina",3264,3114,2565,1812,1922,1688,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fletcher","Henderson County","North Carolina",7487,7187,4185,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fontana Dam","Graham County","North Carolina",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Forest City","Rutherford County","North Carolina",7324,7476,7549,7475,7688,7179,6556,4971,5035,4069,2312,1592,1090,419,110,0,0,0,0,0,0,0,0
"Forest Hills","Jackson County","North Carolina",369,365,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fountain","Pitt County","North Carolina",437,427,533,445,424,434,496,451,483,360,243,189,0,0,0,0,0,0,0,0,0,0,0
"Four Oaks","Johnston County","North Carolina",2030,1921,1424,1308,1049,1057,1010,942,828,684,583,329,171,62,0,0,0,0,0,0,0,0,0
"Foxfire","Moore County","North Carolina",960,902,474,334,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin","Macon County","North Carolina",3900,3845,3490,2873,2640,2336,2173,1975,1249,1094,773,379,335,281,207,0,0,0,0,0,0,0,0
"Franklinton","Franklin County","North Carolina",2105,2023,1745,1615,1394,1459,1513,1414,1273,1320,1058,809,761,583,484,305,160,0,0,0,0,0,0
"Franklinville","Randolph County","North Carolina",1160,1164,1258,666,607,794,686,778,851,676,631,0,0,0,366,0,0,0,0,0,0,0,0
"Fremont","Wayne County","North Carolina",1280,1255,1463,1710,1736,1596,1609,1395,1264,1316,1294,951,435,377,246,0,0,0,0,0,0,0,0
"Fuquay-Varina","Wake County","North Carolina",22644,17937,7898,4562,3110,3576,3389,1992,1323,963,555,127,0,0,0,0,0,0,0,0,0,0,0
"Gamewell","Caldwell County","North Carolina",3969,4051,3644,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garland","Sampson County","North Carolina",635,625,808,746,885,656,642,539,484,509,301,0,0,0,0,0,0,0,0,0,0,0,0
"Garner","Wake County","North Carolina",27814,25745,17757,14967,10073,4923,3451,1180,768,476,376,284,0,0,0,0,0,0,0,0,0,0,0
"Garysburg","Northampton County","North Carolina",984,1057,1254,1057,1434,231,181,344,320,284,203,169,269,0,97,0,0,0,0,0,0,0,0
"Gaston","Northampton County","North Carolina",1076,1152,973,1003,883,1105,1214,1218,0,0,0,0,0,0,0,110,0,274,0,0,0,0,0
"Gastonia","Gaston County","North Carolina",73698,71741,66277,54732,47218,47322,37276,23069,21313,17093,12871,5759,4610,1033,236,0,0,0,0,0,0,0,0
"Gatesville","Gates County","North Carolina",305,321,281,308,363,338,460,323,297,320,0,203,200,232,187,156,0,0,0,0,0,0,0
"Gibson","Scotland County","North Carolina",522,540,584,532,533,502,501,609,435,417,264,0,0,0,0,0,0,0,0,0,0,0,0
"Gibsonville","Alamance/Guilford County","North Carolina",6697,6410,4372,3441,2865,2019,1784,1866,1753,1605,1302,1162,521,0,111,0,0,0,0,0,0,0,0
"Glen Alpine","Burke County","North Carolina",1499,1517,1090,563,645,797,734,695,665,529,346,308,137,252,0,0,0,0,0,0,0,0,0
"Godwin","Cumberland County","North Carolina",144,139,112,77,233,129,149,145,123,136,90,102,0,0,0,0,0,0,0,0,0,0,0
"Goldsboro","Wayne County","North Carolina",35947,36437,39043,40709,31871,26960,28873,21454,17274,14985,11296,6107,5877,4017,3286,1134,885,0,0,0,0,0,0
"Goldston","Chatham County","North Carolina",290,268,319,299,353,364,374,372,416,312,289,240,0,0,0,0,0,0,0,0,0,0,0
"Graham","Alamance County","North Carolina",14479,14153,12833,10426,8674,8172,7723,5026,4339,2972,2366,2504,2052,991,379,502,0,0,0,0,0,0,0
