"Ellsworth","Pierce County","Wisconsin",3236,3284,2909,2706,2143,1983,1701,1475,1340,1124,1043,1005,1052,670,432,0,0,0,0
"Elm Grove","Waukesha County","Wisconsin",6176,5934,6249,6261,6735,7201,4994,0,0,0,0,0,0,0,0,0,0,0,0
"Elmwood Park","Racine County","Wisconsin",496,497,474,534,483,456,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elmwood","Pierce County","Wisconsin",811,817,841,775,885,737,776,772,828,737,632,585,0,0,0,0,0,0,0
"Elroy","Juneau County","Wisconsin",1389,1442,1578,1533,1504,1513,1505,1654,1850,1546,1713,1729,1685,1413,663,0,0,0,0
"Embarrass","Waupaca County","Wisconsin",398,404,399,461,496,472,306,303,335,256,296,283,270,0,61,0,0,0,0
"Endeavor","Marquette County","Wisconsin",459,468,440,316,335,328,280,314,0,0,0,0,0,0,0,0,0,0,0
"Ephraim","Door County","Wisconsin",287,288,353,261,319,236,221,244,254,191,196,0,0,0,0,0,0,0,0
"Ettrick","Trempealeau County","Wisconsin",522,524,521,461,462,463,479,415,0,0,0,0,0,0,0,0,0,0,0
"Evansville","Rock County","Wisconsin",5178,5012,4039,3174,2835,2992,2858,2531,2321,2269,2209,2061,1864,1523,1068,0,0,0,0
"Exeland","Sawyer County","Wisconsin",197,196,212,180,219,189,214,211,194,196,211,0,0,0,0,0,0,0,0
"Fairchild","Eau Claire County","Wisconsin",564,550,564,504,577,562,594,592,639,634,660,678,947,645,304,0,0,0,0
"Fairwater","Fond du Lac County","Wisconsin",367,371,350,302,310,373,330,311,293,301,0,0,0,0,0,0,0,0,0
"Fall Creek","Eau Claire County","Wisconsin",1305,1315,1236,1034,1148,825,710,584,572,528,507,523,0,0,0,0,0,0,0
"Fall River","Columbia County","Wisconsin",1690,1712,1097,842,850,633,584,479,425,375,400,360,0,0,0,259,0,126,0
"Fennimore","Grant County","Wisconsin",2477,2497,2387,2378,2212,1861,1747,1696,1592,1341,1383,1159,1035,616,295,0,0,0,0
"Fenwood","Marathon County","Wisconsin",152,152,174,214,165,147,147,139,156,136,178,220,0,0,0,0,0,0,0
"Ferryville","Crawford County","Wisconsin",179,176,174,154,227,183,194,216,306,266,203,0,0,0,0,0,0,0,0
"Fitchburg","Dane County","Wisconsin",27154,25260,20501,15648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fond du Lac","Fond du Lac County","Wisconsin",42917,43021,42203,37757,35863,35515,32719,29936,27209,26449,23427,18797,15110,12024,13094,12764,5460,0,0
"Fontana-on-Geneva Lake","Walworth County","Wisconsin",1701,1672,1754,1635,1764,1464,1326,726,461,385,0,0,0,0,0,0,0,0,0
"Footville","Rock County","Wisconsin",806,808,788,764,794,698,675,562,459,358,351,0,0,0,0,0,0,0,0
"Forestville","Door County","Wisconsin",417,430,429,470,455,349,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fort Atkinson","Jefferson County","Wisconsin",12430,12368,11621,10227,9785,9164,7908,6280,6153,5793,4915,3877,3043,2283,1969,2010,0,334,0
"Fountain City","Buffalo County","Wisconsin",830,859,983,938,963,1017,934,934,985,880,880,1031,1031,972,963,867,0,0,0
"Fox Lake","Dodge County","Wisconsin",1484,1519,1454,1269,1373,1242,1181,1153,1016,901,1012,851,890,814,955,1086,1178,0,0
"Fox Point","Milwaukee County","Wisconsin",6740,6701,7012,7238,7649,7939,7315,2585,1180,474,0,0,0,0,0,0,0,0,0
"Francis Creek","Manitowoc County","Wisconsin",658,669,681,562,589,492,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin","Milwaukee County","Wisconsin",36278,35451,29494,21855,16871,12247,10006,0,0,0,0,0,0,0,0,0,0,0,0
"Frederic","Polk County","Wisconsin",1106,1137,1262,1124,1039,908,857,893,725,680,602,511,0,0,0,0,0,0,0
"Fredonia","Ozaukee County","Wisconsin",2224,2160,1934,1558,1437,1045,710,471,356,312,0,0,0,0,0,0,0,0,0
"Fremont","Waupaca County","Wisconsin",668,679,666,632,510,598,575,504,437,416,374,305,263,275,303,0,0,0,0
"Friendship","Adams County","Wisconsin",663,725,698,728,744,641,560,566,453,438,442,276,0,156,137,76,0,0,0
"Friesland","Columbia County","Wisconsin",355,356,298,271,267,301,308,311,0,0,0,0,0,0,0,0,0,0,0
"Galesville","Trempealeau County","Wisconsin",1537,1481,1427,1278,1239,1162,1199,1193,1147,1069,952,973,862,537,410,1068,0,0,0
"Gays Mills","Crawford County","Wisconsin",532,491,625,578,627,623,634,662,737,579,652,557,0,0,0,0,0,0,0
"Genoa City","Walworth County","Wisconsin",3045,3042,1949,1277,1202,1085,1005,866,715,683,656,709,0,0,303,0,0,0,0
