"Pisek","Walsh County","North Dakota",103,106,96,130,156,154,176,215,242,225,300,312,132,0,0
"Plaza","Mountrail County","North Dakota",188,171,167,193,222,291,385,389,360,408,345,224,0,0,0
"Portal","Burke County","North Dakota",154,126,131,192,238,251,351,409,499,512,454,491,0,0,0
"Portland","Traill County","North Dakota",599,606,604,602,627,534,606,641,551,500,623,561,524,367,0
"Powers Lake","Burke County","North Dakota",301,280,309,408,466,523,633,565,464,382,251,0,0,0,0
"Prairie Rose","Cass County","North Dakota",73,73,68,49,76,0,0,0,0,0,0,0,0,0,0
"Ray","Williams County","North Dakota",751,592,534,603,766,776,1049,721,579,621,563,436,0,0,0
"Reeder","Adams County","North Dakota",163,162,181,252,355,306,321,339,263,395,258,198,0,0,0
"Regan","Burleigh County","North Dakota",44,43,43,51,71,74,104,129,149,162,202,0,0,0,0
"Regent","Hettinger County","North Dakota",171,160,211,268,297,344,388,405,261,308,262,0,0,0,0
"Reile's Acres","Cass County","North Dakota",583,513,254,210,191,0,0,0,0,0,0,0,0,0,0
"Reynolds","Traill/Grand Forks County","North Dakota",305,301,350,299,309,236,269,335,315,351,389,412,389,0,0
"Rhame","Bowman County","North Dakota",176,169,189,186,222,206,254,340,283,356,302,0,0,0,0
