"Everest","Brown County","Kansas",281,284,314,310,331,304,348,363,375,386,403,436,502,478,0,0,0
"Fairview","Brown County","Kansas",255,260,271,306,258,283,272,336,333,367,386,386,395,0,0,0,0
"Fairway","Johnson County","Kansas",3969,3882,3952,4173,4619,5227,5398,1816,0,0,0,0,0,0,0,0,0
"Fall River","Greenwood County","Kansas",154,162,156,113,173,191,226,261,336,339,376,383,371,454,102,0,0
"Florence","Marion County","Kansas",444,465,671,636,729,777,853,1009,1329,1493,1517,1168,1178,1229,954,0,0
"Fontana","Miami County","Kansas",222,224,149,131,173,160,138,168,174,187,206,246,237,256,174,0,0
"Ford","Ford County","Kansas",220,216,314,247,272,246,252,244,296,382,272,205,82,148,0,0,0
"Formoso","Jewell County","Kansas",92,93,129,128,166,180,192,271,293,381,374,453,0,0,0,0,0
"Fort Scott","Bourbon County","Kansas",7874,8087,8297,8362,8893,8967,9410,10335,10557,10763,10693,10463,10322,11946,5372,4174,262
"Fowler","Meade County","Kansas",560,590,567,571,592,588,717,778,563,724,490,473,0,0,0,0,0
"Frankfort","Marshall County","Kansas",711,726,855,927,1038,960,1106,1237,1243,1346,1314,1426,1167,1053,0,0,0
"Frederick","Rice County","Kansas",18,18,11,18,29,39,48,53,84,135,145,151,0,123,0,0,0
"Fredonia","Wilson County","Kansas",2372,2482,2600,2599,3047,3080,3233,3257,3524,3446,3954,3040,1650,1515,923,0,0
"Freeport","Harper County","Kansas",5,5,6,8,12,21,31,30,67,105,56,161,83,138,0,0,0
"Frontenac","Crawford County","Kansas",3444,3437,2996,2588,2586,2223,1713,1569,1766,2085,3225,3396,1805,600,0,0,0
"Fulton","Bourbon County","Kansas",160,163,184,191,194,213,207,243,309,393,411,416,424,506,263,0,0
"Galatia","Barton County","Kansas",39,39,61,47,69,78,73,89,150,194,0,0,0,0,0,0,0
"Galena","Cherokee County","Kansas",2966,3085,3287,3308,3587,3712,3827,4029,4375,4736,4712,6096,10155,2496,1463,0,0
"Galesburg","Neosho County","Kansas",122,126,150,160,181,146,128,189,165,199,205,183,0,0,63,0,0
"Galva","McPherson County","Kansas",898,870,701,651,651,522,442,426,463,358,350,322,300,255,87,0,0
"Garden City","Finney County","Kansas",27004,26658,28451,24097,18256,14790,11811,10905,6285,6121,3848,3171,1590,1490,0,0,0
"Garden Plain","Sedgwick County","Kansas",879,849,797,731,775,678,560,323,323,336,361,296,0,0,0,0,0
"Gardner","Johnson County","Kansas",20667,19123,9396,3191,2392,1839,1619,676,510,493,514,514,475,515,203,0,0
"Garfield","Pawnee County","Kansas",188,190,198,236,277,261,278,297,335,451,368,333,0,0,0,0,0
