,"Orange County","Virginia",35026,33481
,"Page County","Virginia",23848,24042
,"Patrick County","Virginia",18264,18490
,"Pittsylvania County","Virginia",62383,63506
,"Powhatan County","Virginia",28449,28046
,"Prince Edward County","Virginia",23074,23368
,"Prince George County","Virginia",37333,35725
,"Prince William County","Virginia",446094,402002
,"Pulaski County","Virginia",34322,34872
,"Rappahannock County","Virginia",7361,7373
,"Richmond County","Virginia",8902,9254
,"Roanoke County","Virginia",93785,92376
,"Rockbridge County","Virginia",22327,22307
,"Rockingham County","Virginia",78171,76314
,"Russell County","Virginia",28023,28897
,"Scott County","Virginia",22384,23177
,"Shenandoah County","Virginia",43021,41993
,"Smyth County","Virginia",31555,32208
,"Southampton County","Virginia",18059,18570
,"Spotsylvania County","Virginia",129188,122397
,"Stafford County","Virginia",139992,128961
,"Surry County","Virginia",6790,7058
,"Sussex County","Virginia",11767,12087
,"Tazewell County","Virginia",43452,45078
,"Warren County","Virginia",38987,37575
,"Washington County","Virginia",54729,54876
,"Westmoreland County","Virginia",17477,17454
,"Wise County","Virginia",39935,41452
,"Wythe County","Virginia",29121,29235
,"York County","Virginia",66342,65464
,"Alexandria city","Virginia",150575,139966
,"Bristol city","Virginia",17184,17835
,"Buena Vista city","Virginia",6603,6650
,"Charlottesville city","Virginia",45593,43475
,"Chesapeake city","Virginia",233371,222209
,"Colonial Heights city","Virginia",17731,17411
,"Covington city","Virginia",5802,5961
,"Danville city","Virginia",42444,43055
,"Emporia city","Virginia",5462,5927
,"Fairfax city","Virginia",24483,22565
,"Falls Church city","Virginia",13601,12332
,"Franklin city","Virginia",8526,8582
,"Fredericksburg city","Virginia",28350,24286
,"Galax city","Virginia",7014,7042
,"Hampton city","Virginia",136879,137436
,"Harrisonburg city","Virginia",52478,48914
,"Hopewell city","Virginia",22196,22591
,"Lexington city","Virginia",7311,7042
,"Lynchburg city","Virginia",79047,75568
,"Manassas city","Virginia",42081,37821
,"Manassas Park city","Virginia",15174,14273
,"Martinsville city","Virginia",13711,13821
,"Newport News city","Virginia",182965,180719
,"Norfolk city","Virginia",245428,242803
,"Norton city","Virginia",4031,3958
,"Petersburg city","Virginia",32701,32420
,"Poquoson city","Virginia",12048,12150
,"Portsmouth city","Virginia",96004,95535
,"Radford city","Virginia",17646,16408
,"Richmond city","Virginia",217853,204214
,"Roanoke city","Virginia",99428,97032
,"Salem city","Virginia",25483,24802
,"Staunton city","Virginia",24538,23746
,"Suffolk city","Virginia",86806,84585
,"Virginia Beach city","Virginia",450980,437994
,"Waynesboro city","Virginia",21366,21006
,"Williamsburg city","Virginia",14691,14068
,"Winchester city","Virginia",27543,26203
,"Adams County","Washington",19179,18728
,"Asotin County","Washington",22189,21623
,"Benton County","Washington",186486,175177
,"Chelan County","Washington",74588,72453
,"Clallam County","Washington",72715,71404
,"Clark County","Washington",451008,425363
,"Columbia County","Washington",3985,4078
,"Cowlitz County","Washington",102133,102410
,"Douglas County","Washington",39804,38431
,"Ferry County","Washington",7667,7551
,"Franklin County","Washington",87809,78163
,"Garfield County","Washington",2215,2266
,"Grant County","Washington",93147,89120
,"Grays Harbor County","Washington",70818,72797
,"Island County","Washington",79275,78506
,"Jefferson County","Washington",30228,29872
,"King County","Washington",2079967,1931249
,"Kitsap County","Washington",254183,251133
,"Kittitas County","Washington",42522,40915
,"Klickitat County","Washington",20861,20318
,"Lewis County","Washington",75128,75455
,"Lincoln County","Washington",10250,10570
,"Mason County","Washington",60711,60699
,"Okanogan County","Washington",41290,41120
,"Pacific County","Washington",20561,20920
,"Pend Oreille County","Washington",12985,13001
,"Pierce County","Washington",831928,795225
,"San Juan County","Washington",16015,15769
,"Skagit County","Washington",120365,116901
,"Skamania County","Washington",11340,11066
,"Snohomish County","Washington",759583,713335
,"Spokane County","Washington",484318,471221
,"Stevens County","Washington",43650,43531
,"Thurston County","Washington",265851,252264
,"Wahkiakum County","Washington",4067,3978
,"Walla Walla County","Washington",59844,58781
,"Whatcom County","Washington",208351,201140
,"Whitman County","Washington",46827,44776
,"Yakima County","Washington",247687,243231
,"Barbour County","West Virginia",16766,16589
,"Berkeley County","West Virginia",110497,104169
,"Boone County","West Virginia",23714,24629
,"Braxton County","West Virginia",14463,14523
,"Brooke County","West Virginia",23530,24069
,"Cabell County","West Virginia",97109,96319
,"Calhoun County","West Virginia",7513,7627
,"Clay County","West Virginia",8941,9386
,"Doddridge County","West Virginia",8391,8202
,"Fayette County","West Virginia",45132,46039
,"Gilmer County","West Virginia",8618,8693
,"Grant County","West Virginia",11687,11937
,"Greenbrier County","West Virginia",35450,35480
,"Hampshire County","West Virginia",23483,23964
,"Hancock County","West Virginia",30112,30676
,"Hardy County","West Virginia",13923,14025
,"Harrison County","West Virginia",68761,69099
,"Jackson County","West Virginia",29126,29211
,"Jefferson County","West Virginia",55713,53498
,"Kanawha County","West Virginia",190223,193063
,"Lewis County","West Virginia",16414,16372
,"Lincoln County","West Virginia",21561,21720
,"Logan County","West Virginia",35348,36743
,"McDowell County","West Virginia",20448,22113
,"Marion County","West Virginia",56803,56418
,"Marshall County","West Virginia",32416,33107
,"Mason County","West Virginia",27016,27324
,"Mercer County","West Virginia",61785,62264
,"Mineral County","West Virginia",27578,28212
,"Mingo County","West Virginia",25716,26839
,"Monongalia County","West Virginia",103463,96189
,"Monroe County","West Virginia",13582,13502
,"Morgan County","West Virginia",17453,17541
,"Nicholas County","West Virginia",25827,26233
,"Ohio County","West Virginia",43328,44443
,"Pendleton County","West Virginia",7371,7695
,"Pleasants County","West Virginia",7634,7605
,"Pocahontas County","West Virginia",8662,8719
,"Preston County","West Virginia",33788,33520
,"Putnam County","West Virginia",56770,55486
,"Raleigh County","West Virginia",78241,78859
,"Randolph County","West Virginia",29429,29405
,"Ritchie County","West Virginia",10011,10449
,"Roane County","West Virginia",14664,14926
,"Summers County","West Virginia",13417,13927
,"Taylor County","West Virginia",17069,16895
,"Tucker County","West Virginia",6927,7141
,"Tyler County","West Virginia",9098,9208
,"Upshur County","West Virginia",24731,24254
,"Wayne County","West Virginia",41122,42481
,"Webster County","West Virginia",8834,9154
,"Wetzel County","West Virginia",15988,16583
,"Wirt County","West Virginia",5845,5717
,"Wood County","West Virginia",86237,86956
,"Wyoming County","West Virginia",22598,23796
,"Adams County","Wisconsin",20215,20875
,"Ashland County","Wisconsin",16103,16157
,"Barron County","Wisconsin",45455,45870
,"Bayfield County","Wisconsin",14985,15014
,"Brown County","Wisconsin",256670,248007
,"Buffalo County","Wisconsin",13188,13587
,"Burnett County","Wisconsin",15328,15457
,"Calumet County","Wisconsin",49491,48971
,"Chippewa County","Wisconsin",63460,62415
,"Clark County","Wisconsin",34423,34690
,"Columbia County","Wisconsin",56615,56833
,"Crawford County","Wisconsin",16392,16644
,"Dane County","Wisconsin",516284,488073
,"Dodge County","Wisconsin",88574,88759
,"Door County","Wisconsin",27766,27785
,"Douglas County","Wisconsin",43698,44159
,"Dunn County","Wisconsin",44305,43857
,"Eau Claire County","Wisconsin",101564,98736
,"Florence County","Wisconsin",4481,4423
,"Fond du Lac County","Wisconsin",101759,101633
,"Forest County","Wisconsin",9127,9304
,"Grant County","Wisconsin",51829,51208
,"Green County","Wisconsin",37063,36842
,"Green Lake County","Wisconsin",18836,19051
,"Iowa County","Wisconsin",23825,23687
,"Iron County","Wisconsin",5917,5916
,"Jackson County","Wisconsin",20652,20449
,"Jefferson County","Wisconsin",84395,83686
,"Juneau County","Wisconsin",26395,26664
,"Kenosha County","Wisconsin",168068,166426
,"Kewaunee County","Wisconsin",20444,20574
,"La Crosse County","Wisconsin",118011,114638
,"Lafayette County","Wisconsin",16853,16836
,"Langlade County","Wisconsin",19410,19977
,"Lincoln County","Wisconsin",28493,28743
,"Manitowoc County","Wisconsin",80160,81442
,"Marathon County","Wisconsin",135780,134063
,"Marinette County","Wisconsin",41298,41749
,"Marquette County","Wisconsin",15050,15404
,"Menominee County","Wisconsin",4522,4232
,"Milwaukee County","Wisconsin",956406,947735
,"Monroe County","Wisconsin",45379,44673
,"Oconto County","Wisconsin",37417,37660
,"Oneida County","Wisconsin",35563,35998
,"Outagamie County","Wisconsin",182006,176695
,"Ozaukee County","Wisconsin",87470,86395
,"Pepin County","Wisconsin",7335,7469
,"Pierce County","Wisconsin",40958,41019
,"Polk County","Wisconsin",43437,44205
,"Portage County","Wisconsin",70482,70019
,"Price County","Wisconsin",13675,14159
,"Racine County","Wisconsin",195163,195408
,"Richland County","Wisconsin",17662,18021
,"Rock County","Wisconsin",161188,160331
,"Rusk County","Wisconsin",14333,14755
,"St. Croix County","Wisconsin",86759,84345
,"Sauk County","Wisconsin",63379,61976
,"Sawyer County","Wisconsin",16437,16557
,"Shawano County","Wisconsin",41579,41949
,"Sheboygan County","Wisconsin",115290,115507
,"Taylor County","Wisconsin",20540,20689
,"Trempealeau County","Wisconsin",29509,28816
,"Vernon County","Wisconsin",30362,29773
,"Vilas County","Wisconsin",21398,21430
,"Walworth County","Wisconsin",103527,102228
,"Washburn County","Wisconsin",15694,15911
,"Washington County","Wisconsin",133251,131887
,"Waukesha County","Wisconsin",395118,389891
,"Waupaca County","Wisconsin",52066,52410
,"Waushara County","Wisconsin",24178,24496
,"Winnebago County","Wisconsin",169511,166994
,"Wood County","Wisconsin",73608,74749
,"Albany County","Wyoming",37811,36299
,"Big Horn County","Wyoming",11930,11668
,"Campbell County","Wyoming",48320,46133
,"Carbon County","Wyoming",15854,15885
,"Converse County","Wyoming",14097,13833
,"Crook County","Wyoming",7248,7083
,"Fremont County","Wyoming",40703,40123
,"Goshen County","Wyoming",13514,13249
,"Hot Springs County","Wyoming",4816,4812
,"Johnson County","Wyoming",8573,8569
,"Laramie County","Wyoming",96389,91738
,"Lincoln County","Wyoming",18567,18106
,"Natrona County","Wyoming",81624,75450
,"Niobrara County","Wyoming",2463,2484
,"Park County","Wyoming",28989,28205
,"Platte County","Wyoming",8799,8667
,"Sheridan County","Wyoming",30032,29116
,"Sublette County","Wyoming",10057,10247
,"Sweetwater County","Wyoming",45010,43806
,"Teton County","Wyoming",22930,21294
,"Uinta County","Wyoming",20904,21118
,"Washakie County","Wyoming",8322,8533
,"Weston County","Wyoming",7201,7208
