,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
3540,11709,US,138607,38.8016666667,-81.3516666667,,Census,City,WV,"Spencer, West Virginia",0,0,0,0,0,0,0,196,143,226,431,737,1224,1765,2493.0,2497,2587,2660.0,2271.0,2799.0,2279.0,2352.0,2322.0
3685,9818,US,138507,37.3011111111,-81.6841666667,,Census,City,WV,"War, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.0,1277,3992,3006.0,2004.0,2158.0,417.0,788.0,862.0
3704,9482,US,151292,39.6036111111,-80.9336111111,,Census,City,WV,"Paden City, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,1705,2281.0,2215,2588,3137.0,3674.0,3671.0,2862.0,2860.0,2633.0
3712,8971,US,138637,39.3108333333,-81.5086111111,,Census,Town,WV,"North Hills, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,940.0,849.0,880.0,832.0
3773,8293,US,138598,38.8969444444,-79.9638888889,,Census,Town,WV,"Womelsdorf (Coalton), West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,665,833,373.0,417,407,354.0,234.0,306.0,277.0,247.0,250.0
3823,11452,US,138632,39.0627777778,-81.3955555556,,Census,Town,WV,"Elizabeth, West Virginia",0,0,0,0,0,0,0,0,0,395,710,657,674,681,716.0,685,755,727.0,821.0,856.0,900.0,994.0,823.0
4184,27672,US,91034,39.51,-80.24,,Census,US County,WV,"Marion County, West Virginia",0,0,0,0,0,0,10552,12722,12107,17198,20721,32430,42794,54571,66655.0,68683,71521,63717.0,61356.0,65789.0,57249.0,56598.0,56418.0
4313,12957,US,138608,37.6736111111,-80.8888888889,,Census,City,WV,"Hinton, West Virginia",0,0,0,0,0,0,0,0,0,879,2570,3763,3656,3912,6654.0,5815,5780,5197.0,4503.0,4428.0,3433.0,2880.0,2676.0
4435,11336,US,138618,39.5616666667,-80.9977777778,,Census,City,WV,"Sistersville, West Virginia",0,0,0,0,0,0,0,351,304,386,469,2979,2684,3238,3072.0,2702,2313,2331.0,2246.0,2367.0,1797.0,1588.0,1396.0
4524,13414,US,138537,39.6580555556,-79.9861111111,,Census,Town,WV,"Star City, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,318,823,1121.0,1175,1205,1236.0,1312.0,1464.0,1251.0,1366.0,1825.0
4534,68988,US,138536,39.6336111111,-79.9505555556,,Census,City,WV,"Morgantown, West Virginia",0,0,0,0,0,0,0,741,797,745,1011,1895,9150,12127,16186.0,16655,25525,22487.0,29431.0,27605.0,25879.0,26809.0,29660.0
4536,66458,US,151290,40.0702777778,-80.6986111111,,Census,City,WV,"Wheeling, West Virginia",0,0,0,0,0,7885,11435,14083,19280,30737,34522,38878,41641,56208,61659.0,61099,58891,53400.0,48188.0,43070.0,34882.0,31419.0,28486.0
4539,32830,US,91024,39.56,-78.26,,Census,US County,WV,"Morgan County, West Virginia",0,0,0,2500,2694,4253,3557,3732,4315,5777,6744,7294,7848,8357,8406.0,8743,8276,8376.0,8547.0,10711.0,12128.0,14943.0,17541.0
4744,9233,US,138563,39.5080555556,-79.8011111111,,Census,Town,WV,"Reedsville, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,208,254,345.0,324,321,398.0,379.0,564.0,482.0,517.0,593.0
4798,11709,US,138371,38.7213888889,-80.6530555556,,Census,Town,WV,"Flatwoods, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,284,325,299.0,308,288,248.0,220.0,405.0,324.0,348.0,277.0
4981,24915,US,90998,39.61,-80.64,,Census,US County,WV,"Wetzel County, West Virginia",0,0,0,0,0,0,4284,6703,8595,13896,16841,22880,23855,23069,22334.0,22342,20154,19347.0,20314.0,21874.0,19258.0,17693.0,16583.0
4986,10000,US,138616,39.515,-81.0611111111,,Census,Town,WV,"Friendly, West Virginia",0,0,0,0,0,0,0,0,0,0,0,253,217,173,170.0,148,216,195.0,190.0,242.0,146.0,159.0,132.0
4992,27827,US,138411,39.345,-78.7569444444,,Census,City,WV,"Romney, West Virginia",0,0,0,0,0,0,456,569,482,371,451,580,1112,1028,1441.0,2013,2059,2203.0,2364.0,2094.0,1966.0,1940.0,1848.0
5046,14614,US,138407,37.7483333333,-80.47,,Census,City,WV,"Ronceverte, West Virginia",0,0,0,0,0,0,0,0,0,395,481,968,2157,2319,2254.0,2265,2301,1882.0,1981.0,2312.0,1754.0,1557.0,1765.0
5117,9550,US,138506,37.4166666667,-81.4316666667,,Census,Town,WV,"Northfork, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,425,421,494.0,387,994,798.0,737.0,1105.0,656.0,519.0,429.0
5281,34456,US,91041,39.29,-80.38,,Census,US County,WV,"Harrison County, West Virginia",2080,4848,9958,10932,14722,17669,11728,13790,16714,20181,21919,27690,48381,74793,78567.0,82911,85296,77856.0,73028.0,77710.0,69371.0,68652.0,69099.0
5575,10285,US,138592,38.8505555556,-79.8675,,Census,Town,WV,"Beverly, West Virginia",0,0,0,0,0,0,0,0,0,235,343,464,438,442,431.0,484,515,441.0,470.0,475.0,696.0,651.0,702.0
5592,17881,US,138481,39.4594444444,-80.2158333333,,Census,Town,WV,"Monongah, West Virginia",0,0,0,0,0,0,0,0,0,0,0,1786,2084,2031,1909.0,1790,1622,1321.0,1194.0,1132.0,1018.0,939.0,1044.0
5674,9164,US,138428,39.2519444444,-80.31,,Census,City,WV,"Stonewood, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2066,2202.0,1950.0,2058.0,1996.0,1815.0,1806.0
5800,10387,US,138389,38.1677777778,-81.1969444444,,Census,Town,WV,"Gauley Bridge, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1177.0,691.0,738.0,614.0
5867,9333,US,138581,37.7694444444,-81.2102777778,,Census,Town,WV,"Mabscott, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,561,1114,1260.0,1473,1665,1591.0,1254.0,1668.0,1543.0,1403.0,1408.0
5965,16060,US,138442,38.4886111111,-81.3488888889,,Census,Town,WV,"Clendenin, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,815,1263,1217.0,1200,1475,1510.0,1438.0,1373.0,1203.0,1116.0,1227.0
6093,12101,US,138504,37.415,-81.4461111111,,Census,City,WV,"Keystone, West Virginia",0,0,0,0,0,0,0,0,0,0,0,1088,2047,1839,1897.0,2942,2594,1457.0,1008.0,902.0,627.0,453.0,282.0
6333,8698,US,138368,38.0102777778,-81.5597222222,,Census,Town,WV,"Sylvester, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,316.0,245.0,256.0,191.0,195.0,160.0
6405,35808,US,91038,38.34,-81.53,,Census,US County,WV,"Kanawha County, West Virginia",0,3239,3866,6399,9326,13567,15353,16150,22349,32466,42756,54696,81457,119650,157667.0,195619,239629,252925.0,229515.0,231414.0,207619.0,200073.0,193063.0
6447,9383,US,138554,38.5472222222,-79.8280555556,,Census,Town,WV,"Durbin, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,390,422,498.0,533,540,431.0,347.0,379.0,278.0,262.0,293.0
6648,14536,US,138373,38.6644444444,-80.7102777778,,Census,Town,WV,"Sutton, West Virginia",0,0,0,0,0,0,0,0,0,279,276,864,1121,947,1205.0,1083,1070,967.0,1031.0,1192.0,939.0,1011.0,994.0
6855,11303,US,138528,37.6230555556,-82.1663888889,,Census,Town,WV,"Matewan, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,588,851,932.0,905,989,896.0,651.0,822.0,619.0,498.0,499.0
6930,13989,US,138417,39.0755555556,-78.5944444444,,Census,Town,WV,"Wardensville, West Virginia",0,0,0,0,0,0,0,0,0,123,106,152,123,745,189.0,195,171,289.0,288.0,241.0,140.0,246.0,271.0
6987,8960,US,138594,38.9211111111,-79.5252777778,,Census,Town,WV,"Harman, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,149,100,114.0,184,146,128.0,142.0,181.0,128.0,126.0,143.0
7079,11545,US,138639,39.3252777778,-81.5427777778,,Census,City,WV,"Vienna, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2338,6020,9381.0,11549.0,11618.0,10862.0,10861.0,10749.0
7097,11053,US,138466,37.9716666667,-82.02,,Census,Town,WV,"Chapmanville, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1349,1241.0,1175.0,1164.0,1110.0,1211.0,1256.0
7218,9674,US,138475,39.5027777778,-80.1697222222,,Census,Town,WV,"Barrackville, West Virginia",0,0,0,0,0,0,0,91,114,99,0,0,0,0,0.0,0,0,0.0,1545.0,1815.0,1443.0,1288.0,1302.0
7231,8650,US,138514,37.3322222222,-80.9688888889,,Census,Town,WV,"Oakvale, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,278,281,261.0,273,239,267.0,292.0,208.0,165.0,142.0,121.0
7389,9217,US,138369,37.9813888889,-81.5341666667,,Census,Town,WV,"Whitesville, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,942,1017,774.0,781.0,689.0,486.0,520.0,514.0
7462,8847,US,138562,39.3875,-79.8511111111,,Census,Town,WV,"Newburg, West Virginia",0,0,0,0,0,0,0,0,0,802,778,751,823,890,745.0,696,657,494.0,457.0,418.0,378.0,360.0,329.0
7513,171145,US,32905,,,,Census,US State,WV,West Virginia,55873,78592,105469,136808,176924,224537,302313,376688,442014,618457,762794,958800,1221119,1463701,1729205.0,1901974,2005552,1860421.0,1744237.0,1949644.0,1793477.0,1808344.0,1852994.0
8345,7901,US,138449,38.1866666667,-81.3638888889,,Census,Town,WV,"Handley, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,633.0,334.0,362.0,349.0
8351,8469,US,138486,39.4261111111,-80.1836111111,,Census,Town,WV,"White Hall, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,595.0,648.0
8370,10231,US,138405,38.0580555556,-80.7044444444,,Census,Town,WV,"Quinwood, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,838,506.0,370.0,460.0,559.0,435.0,290.0
