,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
23916,18073,US,93511,43.52,-71.42,Census,US County,NH,"Belknap County, New Hampshire",0,0,0,0,0,0,17721,18549,17681,17948,20321,19526,21309,21178,22623.0,24328,26632,28912.0,32367.0,42884,49216,56325.0,60088.0
24330,29497,US,203838,42.9813888889,-70.9477777778,Census,town,NH,"Exeter, New Hampshire",1722,1727,1759,2114,2759,2925,3329,3309,3347,3569,4284,4922,4897,4604,4872.0,5398,5664,7243.0,8892.0,11024,12481,14058.0,14306.0
24423,16734,US,124869,43.2802777778,-71.8158333333,Census,Town,NH,"Warner, New Hampshire",863,1569,1838,2246,2222,2159,2038,1970,1667,1537,1383,1358,1226,1051,1062.0,1113,1080,1004.0,1441.0,1963,2250,2760.0,2833.0
24582,32136,US,6503,43.2066666667,-71.5380555556,Census,[[City|State Capital}},NH,"Concord, New Hampshire",1747,2052,2393,2838,3720,4897,8576,10896,12241,13843,17004,19632,21497,22167,25228.0,27171,27988,28991.0,30022.0,30400,36006,40687.0,42695.0
24604,18029,US,259545,43.5841666667,-71.2127777778,Census,Town,NH,"Wolfeboro, New Hampshire",447,941,1376,1794,1929,1918,2038,2300,1995,2222,3020,2390,2224,2178,2358.0,2636,2581,2689.0,3036.0,3968,4807,6083.0,6269.0
24801,13311,US,124718,44.2152777778,-71.7994444444,Census,Town,NH,"Sugar Hill, New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,336.0,397,464,563.0,563.0
24835,32793,US,93505,43.93,-71.84,Census,US County,NH,"Grafton County, New Hampshire",13468,23093,28462,32989,38682,42311,42343,42260,39103,38788,37217,40844,41652,40572,42816.0,44645,47923,48857.0,54914.0,65806,74929,81743.0,89118.0
24946,3227,US,259556,44.2944444444,-71.1386111111,Census,Unknown,NH,"Bean's Purchase, New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0.0,0.0,0,0,4.0,0.0
25031,12261,US,124935,43.2177777778,-72.2919444444,Census,Town,NH,"Acworth, New Hampshire",704,1376,1523,1479,1401,1450,1251,1180,1050,982,717,594,536,436,471.0,477,418,371.0,459.0,590,776,836.0,891.0
25052,17485,US,124908,43.0722222222,-70.7161111111,Census,town,NH,"New Castle, New Hampshire",534,524,592,932,850,742,891,692,667,610,488,581,624,728,378.0,542,583,823.0,975.0,936,840,1010.0,968.0
25062,10893,US,124552,42.7547222222,-72.2716666667,Census,Town,NH,"Richmond, New Hampshire",1380,1390,1290,1391,1301,1165,1128,1015,868,669,476,459,393,306,241.0,296,259,295.0,287.0,518,877,1077.0,1155.0
25319,23675,US,13937,43.7022222222,-72.2894444444,Census,Town,NH,"Hanover, New Hampshire",1380,1912,2135,2222,2361,2613,2350,2308,2085,2147,1817,1884,2075,2264,3043.0,3425,6259,7329.0,8494.0,9119,9212,10850.0,11260.0
25392,13146,US,259562,44.3733333333,-71.6122222222,Census,Town,NH,"Whitefield, New Hampshire",0,0,51,281,685,751,857,1015,1196,1828,2041,2157,1635,1935,1693.0,1834,1677,1581.0,1538.0,1681,1909,2038.0,2306.0
25477,12887,US,141317,43.8688888889,-71.91,Census,Town,NH,"Wentworth, New Hampshire",241,488,645,807,924,1119,1197,1055,971,939,698,617,595,507,459.0,491,413,300.0,376.0,527,630,798.0,911.0
25660,29541,US,93507,44.69,-71.3,Census,US County,NH,"Coös County, New Hampshire",0,0,3991,5549,8388,9849,11853,13161,14932,18580,23211,29468,30753,36093,38959.0,39274,35932,37140.0,34291.0,35147,34828,33111.0,33055.0
25680,10398,US,124642,43.6113888889,-71.7927777778,Census,Town,NH,"Alexandria, New Hampshire",298,303,409,707,1083,1284,1273,1253,876,828,679,630,571,502,412.0,396,402,370.0,466.0,706,1190,1329.0,1613.0
25819,8006,US,124944,43.4952777778,-72.0341666667,Census,town,NH,"Springfield, New Hampshire",210,570,614,967,1202,1252,1270,1021,781,732,540,439,422,349,270.0,364,324,283.0,310.0,532,788,945.0,1311.0
25910,11971,US,124496,44.0777777778,-71.2827777778,Census,Town,NH,"Bartlett, New Hampshire",0,0,0,0,0,0,761,735,629,1044,1247,1013,1197,1059,1119.0,1154,1074,1013.0,1098.0,1566,2290,2705.0,2788.0
25967,13093,US,124809,43.315,-71.6208333333,Census,Town,NH,"Boscawen, New Hampshire",1108,1414,1829,2113,2093,1965,2063,2274,1637,1381,1487,1455,1240,1260,1359.0,1663,1857,2181.0,3162.0,3435,3586,3672.0,3965.0
