,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
1663,12493,US,122302,33.1808333333,-90.2225,,Census,Town,MS,"Tchula, Mississippi",0,0,0,0,0,0,0,0,0,90,0,398,478,550,907.0,861,927,882.0,1729.0,1931.0,2186.0,2332.0,2096.0
1761,15272,US,21566705,32.2802777778,-89.9983333333,,Census,City,MS,"Brandon, Mississippi",0,0,0,0,0,0,0,867,756,864,835,775,720,691,692.0,1184,1827,2139.0,2685.0,9626.0,11077.0,16436.0,21705.0
1764,12704,US,122404,34.6611111111,-88.5613888889,,Census,City,MS,"Booneville, Mississippi",0,0,0,0,0,0,0,0,458,603,748,1050,1337,1495,1703.0,1893,3295,3480.0,5895.0,6199.0,7955.0,8625.0,8743.0
1814,11127,US,122445,34.7325,-88.9469444444,,Census,City,MS,"Ripley, Mississippi",0,0,0,0,0,0,0,683,422,637,574,653,767,856,1468.0,2011,2383,2668.0,3482.0,4271.0,5371.0,5478.0,5395.0
1856,10206,US,122269,31.4633333333,-90.8466666667,,Census,Town,MS,"Bude, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1378.0,1207,1195,1185.0,1146.0,1092.0,969.0,1037.0,1063.0
2411,9084,US,122429,32.0330555556,-89.5227777778,,Census,Town,MS,"Raleigh, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,644,580,614.0,1018.0,998.0,1291.0,1255.0,1462.0
2484,7756,US,122222,34.0422222222,-90.7466666667,,Census,Town,MS,"Duncan, Mississippi",0,0,0,0,0,0,0,0,0,0,0,172,284,322,337.0,419,436,465.0,599.0,501.0,416.0,578.0,423.0
2491,12323,US,122284,30.3525,-89.1597222222,,Census,City,MS,"Long Beach, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,1026,980,1346.0,1495,2703,4770.0,6170.0,14199.0,15804.0,17320.0,14792.0
2524,21719,US,94826,30.42,-89.09,,Census,US County,MS,"Harrison County, Mississippi",0,0,0,0,0,0,4875,4819,5795,7895,12481,21002,34658,32855,44143.0,50799,84073,119489.0,134582.0,157665.0,165365.0,189601.0,187105.0
2617,13059,US,122433,33.3527777778,-90.5919444444,,Census,Town,MS,"Inverness, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,221,561,683.0,677,1010,1039.0,1119.0,1034.0,1174.0,1153.0,1019.0
2641,14049,US,122462,33.1733333333,-90.8552777778,,Census,City,MS,"Hollandale, Mississippi",0,0,0,0,0,0,0,0,0,0,0,325,481,799,1211.0,1606,2346,2646.0,3260.0,4336.0,3576.0,3437.0,2702.0
2682,9338,US,122336,32.8280555556,-88.4763888889,,Census,Town,MS,"Scooba, Mississippi",0,0,0,0,0,0,0,0,0,0,0,286,322,700,933.0,606,734,513.0,626.0,511.0,541.0,632.0,732.0
2745,7571,US,122242,33.7791666667,-89.0511111111,,Census,Village,MS,"Woodland, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,156,0,0.0,0,0,0.0,130.0,135.0,182.0,159.0,125.0
